"Gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","regulation"
"C1QBP",3668.95380637834,-0.00358643990020839,0.0741682592369099,-0.0483554547067432,0.961432959741236,0.975966932122141,"No","Not significant"
"SLC6A4",539.348373405397,0.234467741627797,0.394791436609382,0.593902805089934,0.552577122763238,0.655037717242377,"No","Not significant"
"BLMH",178.194486814422,-0.200645561551052,0.124509872405016,-1.61148315129884,0.107074456621687,0.171629218972805,"No","Not significant"
"CPD",74.0678563052896,-1.08606031874522,0.222748806627382,-4.87571778807326,1.08413510005789e-06,5.97517429165882e-06,"Yes","Downregulated"
"GOSR1",717.82468773733,-0.173387783033668,0.0453545821514299,-3.82293860529374,0.000131870622634653,0.000453942126351667,"No","Not significant"
"CCDC47",574.538417913191,-0.943997739637545,0.165799742696593,-5.69360195790548,1.24386879696668e-08,1.02895215473716e-07,"No","Not significant"
"MED31",616.540862227942,-0.00949138324304786,0.0760990139037486,-0.124724129212144,0.900741954211807,0.935623818069181,"No","Not significant"
"DRG2",957.340685560235,0.858796102719293,0.0863808249375038,9.94197616589826,2.73349724471931e-23,3.32848847831988e-21,"No","Not significant"
"FTSJ3",307.895993292803,-0.246344894794741,0.113952415839324,-2.161822485116,0.0306318616392624,0.0582014930657576,"No","Not significant"
"AKAP10",114.158180028977,-0.455862732558773,0.12874333935692,-3.54086459801207,0.00039881818939835,0.0012285101784943,"No","Not significant"
"ALDH3A1",807.175835664431,0.725917015819872,0.268142047292817,2.70721068608518,0.00678511819261972,0.015493209624728,"No","Not significant"
"SMARCD2",2530.37522559118,0.181926595778332,0.0539002737430133,3.37524437530178,0.00073750170612949,0.00213613521447116,"No","Not significant"
"ICAM2",1666.19745530484,0.440885248978685,0.110452130841784,3.99164095448937,6.56176680650846e-05,0.000242465447543753,"No","Not significant"
"SYNGR2",9287.45081732751,0.237444788733278,0.0794820805936247,2.98740026632272,0.00281361080188416,0.00709227177703757,"No","Not significant"
"B9D1",1334.79191174942,-0.179663147327269,0.154473848216632,-1.16306513627674,0.244803075906136,0.342132388203044,"No","Not significant"
"UTP6",1702.90431560144,0.466477518767986,0.0603341335320036,7.73156903828822,1.06229040072286e-14,2.74826263019874e-13,"No","Not significant"
"DDX5",26487.9924820765,-0.353794122558296,0.0541427813935773,-6.53446523159714,6.38372218740733e-11,8.38839465848884e-10,"No","Not significant"
"C17orf75",277.453202426988,0.0517384539995797,0.0898077007649908,0.576102645528907,0.564545803394996,0.665639990898561,"No","Not significant"
"CYTH1",2797.05896367949,0.234326070612417,0.0575693188219907,4.07032904691774,4.69467810381912e-05,0.000179807508579441,"No","Not significant"
"PSMD11",1136.61267799488,-0.063200819650073,0.0806783277758985,-0.783367992277021,0.433411046459346,0.542617915112753,"No","Not significant"
"LGALS3BP",6512.51192115304,1.20786665622306,0.123300157718266,9.79614850925798,1.16960552290237e-22,1.24928917402408e-20,"Yes","Upregulated"
"ASIC2",8.52198463433948,0.494459268565014,0.16956026280275,2.91612704764571,0.00354406152747708,0.00872285187971552,"No","Not significant"
"CCL7",233.515431128812,-0.873731973025436,0.333328431075368,-2.62123446897897,0.00876119826314787,0.0194716642167789,"No","Not significant"
"CCL2",21269.4537097282,-0.541485450253943,0.236866015649452,-2.28604111387304,0.0222518534164266,0.0442108237410021,"No","Not significant"
"CCL1",13.3793125732391,1.13088634104547,0.367001313977709,3.08142313930287,0.00206013656044271,0.00535940667661103,"Yes","Upregulated"
"PEX12",13.3326059984225,-1.15326588390783,0.420240007855526,-2.7443029277315,0.00606395517649762,0.0140271202252696,"Yes","Downregulated"
"KRT32",4.55045906349157,0.227005473949875,0.291023357365463,0.780024929974282,0.435376201280491,0.54440653908319,"No","Not significant"
"DHX58",685.864320958403,0.873992166682854,0.116818872911607,7.48160074566183,7.34227205399037e-14,1.64547974314275e-12,"No","Not significant"
"KAT2A",1576.19441871885,0.633492550985625,0.11452381958306,5.53153530236717,3.17439957483801e-08,2.4068247502871e-07,"No","Not significant"
"RAB5C",6261.63267093757,0.0211843586015307,0.0579077384599795,0.365829492998961,0.714492310881222,0.794339403387031,"No","Not significant"
"NAGLU",446.049836992985,-0.129840347369705,0.0793527035381305,-1.63624352517888,0.101788630414347,0.164136076147086,"No","Not significant"
"HSD17B1",77.9038348334091,0.254170190096179,0.0832613034373947,3.05268089259848,0.00226806984665462,0.00583962443602293,"No","Not significant"
"MLX",1697.87248305822,0.11076629761399,0.0499435445245917,2.21783012536184,0.0265664172388378,0.0515385672721584,"No","Not significant"
"CNTNAP1",80.1835483714155,-0.5574030095284,0.109942635431822,-5.06994404253716,3.97932682194596e-07,2.4227468134281e-06,"No","Not significant"
"ABI3",162.25780117407,0.648514634319164,0.129051627282574,5.02523407085106,5.02818875475235e-07,2.98181388329713e-06,"No","Not significant"
"EZH1",416.620935246014,-0.395406576464158,0.0925798169044767,-4.27098032470875,1.94615579552531e-05,8.08794894317858e-05,"No","Not significant"
"DLX4",37.6156054885112,-0.0646958657487745,0.184317880858472,-0.351001571022027,0.725587169790574,0.803056999104699,"No","Not significant"
"PPP1R9B",236.863192526892,-0.349925320074512,0.0991489603381933,-3.52928884862665,0.000416678067212272,0.00127716477557176,"No","Not significant"
"COL1A1",15593.1495287961,-0.856076917789681,0.213590406479182,-4.00803075335277,6.12271488767482e-05,0.000228367137887238,"No","Not significant"
"SGCA",734.912782990012,0.566164963923442,0.146045112212635,3.87664438299813,0.000105906973996571,0.000372858689292091,"No","Not significant"
"PTGES3L-AARSD1",29.8146075438267,-0.170658806321124,0.176966427692636,-0.964356960505144,0.334866992462785,0.440913034698152,"No","Not significant"
"MRPL27",253.201083509043,0.746900791448258,0.101569190337394,7.35361568766269,1.92915885827296e-13,4.00865603485274e-12,"No","Not significant"
"VAT1",1494.35541976667,1.04168704034562,0.169375522996308,6.1501627975391,7.74034557462433e-10,8.23877691844484e-09,"Yes","Upregulated"
"LRRC59",6.70912946970454,-0.0649599564179489,0.253916502746112,-0.255831959385884,0.798080594883505,0.859438834122234,"No","Not significant"
"RND2",1.46337897383784,1.01350215523402,0.98230800441717,1.03175597742925,0.302186446848669,0.407162484476648,"No","Not significant"
"ALOX12",37.060149150821,-0.856852441997703,0.208312969798726,-4.11329377534966,3.90053492271902e-05,0.000151742854874255,"No","Not significant"
"HDAC5",1307.43561396788,-0.010376074871753,0.0644738702497259,-0.160934574449516,0.872144930749752,0.915185979555568,"No","Not significant"
"ABCC3",1778.72331454898,0.415779236694387,0.127903052899821,3.250737392641,0.00115106125767272,0.00317489185614501,"No","Not significant"
"LUC7L3",2789.2019206109,0.175303708588848,0.0754898728452941,2.3222149141529,0.0202213663209718,0.0407079528108177,"No","Not significant"
"PPY",3.83224682308911,1.21710341717014,0.585252516894138,2.07962098758526,0.0375603104101264,0.0693178811398362,"No","Not significant"
"MPP2",73.171715378175,-0.267111142885596,0.118694472715769,-2.25040928001114,0.0244229764596338,0.047971358752039,"No","Not significant"
