"Gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","regulation"
"KDF1",12.4827948780177,6.99570068366852,1.06742171168296,6.55383023138875,5.6079719233527e-11,7.44401214971199e-10,"Yes","Upregulated"
"ZNF683",170.36966676139,1.67183103920991,0.278217294771678,6.00908380114151,1.86574673545334e-09,1.83214323242232e-08,"Yes","Upregulated"
"VPS37D",18.2796037052924,1.69574497495278,0.502705647179724,3.37323637493678,0.000742901474186205,0.00214870869770563,"Yes","Upregulated"
"SGF29",389.420253990632,1.00189330332411,0.135183221612774,7.41137318205057,1.24998294959499e-13,2.67654614001788e-12,"Yes","Upregulated"
"DPP7",6636.70620979092,1.09872163176701,0.112060608474876,9.80470877965414,1.07456514297032e-22,1.15452543155017e-20,"Yes","Upregulated"
"EPS8L2",2386.9132920523,1.12544115298702,0.13088926849635,8.59842190208595,8.0819705791356e-18,3.51469506256933e-16,"Yes","Upregulated"
"MAN1B1",1620.03978742344,1.10288059117679,0.109804985462785,10.0439937815991,9.76390421493956e-24,1.25589936961881e-21,"Yes","Upregulated"
"CLDN22",10.8210797089954,2.16524904722728,0.844115603865581,2.56510960976392,0.0103143216266577,0.0224998309460053,"Yes","Upregulated"
"ATOX1",670.644015793578,1.32879833369147,0.124226811503906,10.696550266443,1.05638126894041e-26,2.71757801087275e-24,"Yes","Upregulated"
"FAM187B",3.34300191859454,1.10989066552554,0.250856293581691,4.42440829240786,9.67069729882255e-06,4.3050276910308e-05,"Yes","Upregulated"
"RPLP2",33193.4290450386,1.18294389106511,0.116268585199829,10.1742348462571,2.58422966956121e-24,3.65898875306477e-22,"Yes","Upregulated"
"KCNJ10",25.2572173348167,1.82038953724647,0.264818052128881,6.874114217714,6.23762170973153e-12,9.85555021870644e-11,"Yes","Upregulated"
"C2orf69",1.21278487386059,-1.0900743893369,0.48020006533581,-2.27004215123253,0.0232050256857124,0.0458999127300776,"Yes","Downregulated"
"HTR3C",32.0451063073119,1.01974683417788,0.345007492970034,2.95572373051751,0.00311936365661949,0.0077868609459493,"Yes","Upregulated"
"GOLGA8Q",25.1787822597277,-1.18648496153686,0.203665998537225,-5.82564085344859,5.68938503911442e-09,5.03960318813894e-08,"Yes","Downregulated"
"CALML5",5.02494149724632,1.35838665081132,0.493932251041977,2.75014771346826,0.00595684053237399,0.0138090737814204,"Yes","Upregulated"
"GAK",2367.74631328785,1.04272706606563,0.104622225985268,9.96659224410355,2.13426226924523e-23,2.61626176830632e-21,"Yes","Upregulated"
"FBXO34",47.1671779714806,-1.13164778893174,0.177213798887094,-6.38577693181066,1.70529431587488e-10,2.06136338050659e-09,"Yes","Downregulated"
"RCC2",6.30414518958588,-1.57263718920887,0.354688203917351,-4.43385816567872,9.25615325513531e-06,4.14676573963812e-05,"Yes","Downregulated"
"SPTY2D1",11.9463575298175,-1.18666362698666,0.397387425737196,-2.98616299895567,0.00282502019966568,0.00711906649377673,"Yes","Downregulated"
"PCARE",3.69901899714894,1.46355507702782,0.633944347121398,2.30864914826277,0.020963058294517,0.041960576410888,"Yes","Upregulated"
"AC234031.1",843.086538524167,1.21134593191815,0.120628721753651,10.0419362346554,9.96976700644134e-24,1.2734111494591e-21,"Yes","Upregulated"
"EGR3",76.2879889430917,-1.75349916443286,0.263037433131845,-6.66634837313798,2.62246352357047e-11,3.69023854067909e-10,"Yes","Downregulated"
"RNF151",3.51537397573322,1.02418718306975,0.413404626508015,2.47744489876892,0.0132326839345019,0.0280128618525356,"Yes","Upregulated"
"CDC42EP4",572.12183879214,1.05645161859709,0.145901906410422,7.24083491839572,4.4593092573647e-13,8.67404511030524e-12,"Yes","Upregulated"
"CDH5",400.852758482716,1.22386823475658,0.164020041031112,7.46169935736346,8.54136033976332e-14,1.8956008093047e-12,"Yes","Upregulated"
"ZNF648",1.32047071395598,-1.18698108166239,0.405658828326787,-2.92605756063121,0.00343287414703573,0.00847601260221257,"Yes","Downregulated"
"SSC5D",141.284802930292,-1.07742797047291,0.152736771435778,-7.05414917668294,1.73659997153064e-12,3.00085132261183e-11,"Yes","Downregulated"
"TMEM86B",274.024282881018,1.08461841050754,0.112713337242954,9.62280451486984,6.40602768242988e-22,5.76384707485625e-20,"Yes","Upregulated"
"CSNK1A1L",1.20500638546178,-1.6169542066495,0.392753399127444,-4.11697062391259,3.83884981138451e-05,0.00014969383391319,"Yes","Downregulated"
"PRF1",624.471176000416,1.03108993048995,0.185880110091888,5.5470697213394,2.9049692502874e-08,2.22284303965226e-07,"Yes","Upregulated"
"GPR157",34.9746377751007,-1.43672319390871,0.398768398377385,-3.60290133259012,0.000314685001815661,0.000991499320021225,"Yes","Downregulated"
"ZNF443",1.24090930694152,-3.03470191453491,0.733551547831138,-4.13699885646413,3.51877862444769e-05,0.000138484144743669,"Yes","Downregulated"
"CXCR2",35.306328403209,-1.4042817185175,0.461307273118661,-3.04413522254673,0.00233350227913978,0.00599204542787685,"Yes","Downregulated"
"ZNF792",15.3925309433259,-1.02879491186186,0.286386941278406,-3.59232480108697,0.000327740994507725,0.00102749558267827,"Yes","Downregulated"
"OR5AK2",1.21306531483107,-1.1817785178469,0.479251533190548,-2.46588364564925,0.0136675723584629,0.0288232547197004,"Yes","Downregulated"
"CCL13",59.0621292958433,1.12061793463397,0.363968867615834,3.07888403196278,0.00207777544348684,0.00540144726377555,"Yes","Upregulated"
"OR4C6",1.35722885951658,-1.87064854190468,0.554529296020696,-3.37339894452549,0.00074246294162305,0.00214778042900618,"Yes","Downregulated"
"PNMA8A",17.967220422304,1.2015419196192,0.452577425790737,2.65488698982253,0.00793349818878169,0.0178476837563859,"Yes","Upregulated"
"GABRG3",3.40221292593516,-1.20855108457616,0.336407891878046,-3.59251704182457,0.000327499228986826,0.00102691389140676,"Yes","Downregulated"
"B4GALNT4",74.8645521429061,1.66982369706555,0.267133964869712,6.25088501149588,4.08133292484595e-10,4.56832130827173e-09,"Yes","Upregulated"
"KIAA2012",155.077583936022,-1.00373020702937,0.304655630271736,-3.29463862569715,0.000985483233219516,0.00276920788534684,"Yes","Downregulated"
"OR5P3",0.954511328533269,1.29370334130177,0.562922567273881,2.29819057986414,0.0215509446167514,0.0430006558253184,"Yes","Upregulated"
"CAPN12",567.899895928206,1.77791098056163,0.173542042095773,10.2448430310648,1.24827334326363e-24,1.85363517192766e-22,"Yes","Upregulated"
"KPNA2",208.584720973521,1.26423898842242,0.24090717012164,5.24782632158303,1.53904282551711e-07,1.01960889401778e-06,"Yes","Upregulated"
"BGN",2149.73751491771,3.6352675250179,0.309043893478939,11.7629488940724,6.05807810130294e-32,6.91567478251864e-29,"Yes","Upregulated"
"CEP97",15.4683078083372,-1.31468225936802,0.233620575264323,-5.62742497265303,1.82919681689324e-08,1.45510380684274e-07,"Yes","Downregulated"
"VCX",4.0699547293518,1.28114838275248,0.504718668776165,2.53834157919895,0.0111379216368253,0.0240721972188634,"Yes","Upregulated"
"PLCXD3",11.0282254871799,-1.95545976653267,0.637831449369127,-3.06579389973134,0.00217092902074541,0.00561245839545858,"Yes","Downregulated"
"OR4F15",1.62830335673949,-1.00271759484187,0.271293673608899,-3.69605962978482,0.000218971563100691,0.000715732927708324,"Yes","Downregulated"
"ADGRG3",174.966722926494,-1.06277292091975,0.271836869996633,-3.9095981385193,9.24497910585223e-05,0.000329546337565166,"Yes","Downregulated"
"WFDC10B",25.7498475598776,1.20204172705492,0.217609636955772,5.52384418204435,3.31661624647995e-08,2.50171931525142e-07,"Yes","Upregulated"
"TMEM119",180.504405129059,-1.03470509067689,0.222926481637734,-4.64146333390007,3.45950415830933e-06,1.69905467737349e-05,"Yes","Downregulated"
"CALN1",1.26237245693128,-1.30783417412688,0.396297855023848,-3.30012932835122,0.000966402825831318,0.00272355309578908,"Yes","Downregulated"
"SPDYE4",4.46567635627125,-1.0468886235901,0.319078404250563,-3.28097611635292,0.0010344850367336,0.00288691660747735,"Yes","Downregulated"
"SF3A3",345.642164072606,-1.22546813424598,0.12717016546239,-9.63644365634176,5.60978399109889e-22,5.07241111868422e-20,"Yes","Downregulated"
"URAD",0.560744609584021,1.5047665658241,0.626868689464457,2.40044939413013,0.0163749547594991,0.0338182438582373,"Yes","Upregulated"
"ASCL2",58.7279460087967,1.27381037774997,0.179602269595496,7.09239577327652,1.31809907194726e-12,2.36030191658008e-11,"Yes","Upregulated"
"GPR39",41.4744018438929,2.95891200548016,0.500284244537957,5.91446170409163,3.32962692473294e-09,3.10600795609025e-08,"Yes","Upregulated"
"ARSI",36.5893289402786,-1.20529984782796,0.421980914382855,-2.85628995707235,0.0042862349941116,0.010320074105912,"Yes","Downregulated"
"KCNH8",3.99863076406023,-1.1354533326567,0.256946929983804,-4.41901887182799,9.91499902303105e-06,4.39877233800491e-05,"Yes","Downregulated"
"TRIML1",0.71673867280731,1.90387488186992,0.661886392292466,2.87643756396893,0.00402191753352755,0.00975180190493571,"Yes","Upregulated"
"CLDN5",5752.25401757393,1.07696120734902,0.168327292361778,6.39801895603689,1.57405750297776e-10,1.91412518587808e-09,"Yes","Upregulated"
"SCFD2",21.1162599078293,-1.11633168762733,0.28773833636832,-3.87967658990832,0.000104595442372041,0.000368738806200605,"Yes","Downregulated"
"DGAT2L6",0.616997507272584,-1.00860801181033,0.407614194527507,-2.47441827431813,0.0133453350117614,0.0282251672058618,"Yes","Downregulated"
"OLIG1",16.2191241168177,1.24211312327551,0.274336776637931,4.527694531145,5.96306978521459e-06,2.78556188304206e-05,"Yes","Upregulated"
"ACOT1",21.5974041250843,1.54352518882224,0.551704455440275,2.79773921272843,0.00514616445397513,0.0121471560806224,"Yes","Upregulated"
"OAF",112.855649970648,-1.14158288302968,0.161222673820134,-7.08078371348235,1.43341474824243e-12,2.53941031781261e-11,"Yes","Downregulated"
"DEFB108B",3.19815900743132,-1.10472988272295,0.453499481315817,-2.43601134783573,0.0148502186464805,0.0309881461873604,"Yes","Downregulated"
"TSSC4",2089.36722260143,1.04685970799653,0.104128893203164,10.0534988492965,8.86623553331975e-24,1.15672708582918e-21,"Yes","Upregulated"
"COLEC10",2.89676559673609,-1.07598755109864,0.338362864882779,-3.17998120589089,0.00147284604326405,0.00395843628313976,"Yes","Downregulated"
"MAML2",21.7047561481026,-1.35604424086726,0.502437852758266,-2.69892929727108,0.00695629533543405,0.0158385358142238,"Yes","Downregulated"
"KCND2",3.14353407574972,-1.36249170564574,0.601562911298109,-2.26491972835497,0.0235176058910815,0.046422681465536,"Yes","Downregulated"
"PROS1",47.3859697014026,-1.64788906217348,0.342722462289452,-4.80823185957892,1.52271097056998e-06,8.16808102128068e-06,"Yes","Downregulated"
"BEX5",18.6011564352572,1.00318174171134,0.35967890339154,2.78910364842637,0.00528541467704453,0.0124372712028109,"Yes","Upregulated"
"NOC4L",499.62339743112,1.58388772994656,0.13716328199664,11.5474615865882,7.60330180741563e-31,6.94371537562233e-28,"Yes","Upregulated"
"INPP5J",105.839239238617,1.19424355310051,0.144896457507363,8.24204796752759,1.69287667459089e-16,5.88959856407668e-15,"Yes","Upregulated"
"NPY2R",0.773136658669225,-1.368052207028,0.531573384505204,-2.57359048986511,0.0100649323329417,0.0220110140159459,"Yes","Downregulated"
"NOTUM",3.50067026288106,-1.41322608427888,0.511202507432866,-2.76451320901331,0.00570077990219018,0.0132761373088746,"Yes","Downregulated"
"GPRIN3",0.598323873070403,-1.2654627281504,0.416128212309215,-3.04104045512316,0.00235762151282677,0.00604548040597795,"Yes","Downregulated"
"MUC1",41331.1889070783,1.21787842323713,0.1509706317008,8.06698898664454,7.20530459456604e-16,2.25737372932673e-14,"Yes","Upregulated"
"PDIA2",48.7929384328532,1.09522417012586,0.216376771139611,5.06165317264667,4.15636617868983e-07,2.52212718451062e-06,"Yes","Upregulated"
"ATP6V0C",445.184468901675,1.16454876595882,0.167096916665554,6.96930134437892,3.18518788053076e-12,5.24593838033312e-11,"Yes","Upregulated"
"FFAR3",25.8570144139559,-1.69053518386526,0.308871855475089,-5.47325744932302,4.41837489661588e-08,3.26067141360359e-07,"Yes","Downregulated"
"RASA3",10.0472861024044,-1.0163727818263,0.261931183796852,-3.88030461701184,0.000104325722491801,0.000367858942338367,"Yes","Downregulated"
"CYP4F2",4.53787160551681,-1.63280333325009,0.280992316691554,-5.81084690312874,6.21575876623118e-09,5.45296992628302e-08,"Yes","Downregulated"
"GABRA5",0.944161921268432,-1.30006181783251,0.51327645790666,-2.5328685892485,0.0113133356916445,0.0244253045399394,"Yes","Downregulated"
"RGS9BP",3.83374658380987,1.05980692705106,0.245718202590719,4.31309897222522,1.60982008464707e-05,6.81422105355242e-05,"Yes","Upregulated"
"CYP4X1",19.8762183861748,-1.05003917354972,0.388713642236632,-2.70131803840963,0.00690652605086343,0.0157409156874246,"Yes","Downregulated"
"CD300E",14.6674794916748,-1.80177748664374,0.407631632268797,-4.42011204237366,9.86497401981363e-06,4.37977030801886e-05,"Yes","Downregulated"
"FCAR",75.2867112546354,-1.50369754664296,0.341311806675839,-4.4056417540548,1.05471151536751e-05,4.64423959213779e-05,"Yes","Downregulated"
"KPNA4",22.0155257000704,-1.10572140219265,0.265783910738431,-4.16022700215605,3.17931438180508e-05,0.000125993007558407,"Yes","Downregulated"
"RGS7BP",48.1138704979846,-1.14065267929731,0.174253769850475,-6.54592827619217,5.91269541596874e-11,7.82008557369074e-10,"Yes","Downregulated"
"CYP4F3",19.0677464542622,-1.54751064330406,0.329755548227268,-4.69290252013444,2.69355856383015e-06,1.36097240863295e-05,"Yes","Downregulated"
"QRFPR",2.01561181020312,1.19784384933468,0.344828634216212,3.47373660559643,0.000513264610450085,0.00153937243183429,"Yes","Upregulated"
"CIDEC",17.9484884574408,-1.14951309982656,0.396422379933726,-2.89971797257948,0.00373498552886335,0.00912879843231487,"Yes","Downregulated"
"TAF9B",6.2335388815471,-1.14858163265112,0.333582098253109,-3.44317527429073,0.000574926570621768,0.0017072075780209,"Yes","Downregulated"
"COL4A1",83.0217352130465,-1.37701595571843,0.262693269367523,-5.24191563428259,1.58918032483803e-07,1.05091884986121e-06,"Yes","Downregulated"
"C12orf74",63.9174103847766,-1.08716688403272,0.269529933437899,-4.03356640268382,5.49366471036919e-05,0.000206975631053823,"Yes","Downregulated"
"B3GLCT",1.71165644479946,-1.70179100882275,0.488236462202716,-3.48558770302608,0.000491057221949046,0.00148049074289727,"Yes","Downregulated"
"ERAS",5.90343154862205,1.11130727503478,0.238516693928378,4.65924316127107,3.17374117964817e-06,1.57223712086449e-05,"Yes","Upregulated"
"TRPV2",1179.43229512684,1.21856531853038,0.137082294007252,8.889297683229,6.14963693305332e-19,3.24633290700055e-17,"Yes","Upregulated"
"AMTN",16.8015093782067,-1.12743306198382,0.494961247580819,-2.27782087485492,0.0227372520734154,0.0450673802627165,"Yes","Downregulated"
"HELT",2.98844278019339,1.71048266997192,0.437906336650859,3.90604685708323,9.38183271123133e-05,0.00033383825145264,"Yes","Upregulated"
"CLEC17A",35.5124434659942,-1.12348341732249,0.25739606795033,-4.36480411790632,1.27236721916922e-05,5.49617030911003e-05,"Yes","Downregulated"
"LDLRAD2",513.483997682739,1.29427550146236,0.165971209245926,7.79819287539553,6.27999754638997e-15,1.69180169889104e-13,"Yes","Upregulated"
"PRSS45",28.4877666950703,1.87807154437931,0.315779891740483,5.94740701831248,2.72423420844883e-09,2.59562534258309e-08,"Yes","Upregulated"
"AD000671.1",250.214686071224,1.10120872755891,0.129459571148759,8.50619786383762,1.79730133859347e-17,7.51206154448737e-16,"Yes","Upregulated"
"PDCD1",32.8707708119398,-1.26407186589805,0.305003768842954,-4.14444670862057,3.40635157774908e-05,0.00013431997315973,"Yes","Downregulated"
"SELL",45.1203965938554,-1.11217350794959,0.255329908434279,-4.35582934553028,1.32564029897849e-05,5.70250119190818e-05,"Yes","Downregulated"
"HBA2",381.597937305337,2.29505151268897,0.382519298227224,5.99983196488473,1.9752182431063e-09,1.9282395088368e-08,"Yes","Upregulated"
"ZDHHC9",422.578688972499,-1.11719081000301,0.237730982382847,-4.69939087789515,2.60938602855693e-06,1.32795864618535e-05,"Yes","Downregulated"
"SMIM15",353.262779940037,-1.04502163855024,0.354574956619242,-2.94725168555102,0.00320612134644928,0.00798252540797384,"Yes","Downregulated"
"PLET1",2.14769457104015,-1.26848408131335,0.336060816294946,-3.77456704205602,0.00016028579925415,0.000542151874699454,"Yes","Downregulated"
"GLRA4",1.52678526022331,-1.08243360234666,0.394443908368131,-2.74420159465723,0.00606582746460503,0.0140296743878702,"Yes","Downregulated"
"NELFB",131.874033801715,-2.04769995680535,0.57540333029054,-3.55872107269765,0.000372665039760913,0.00115446522239367,"Yes","Downregulated"
"S100A14",677.07184609525,1.86225014387712,0.190875400936171,9.75636532912832,1.73253469832667e-22,1.77813302401917e-20,"Yes","Upregulated"
"PTPRT",102.547016939423,-1.01745642609086,0.285210447684084,-3.56738834202124,0.000360556936812775,0.00111942417999071,"Yes","Downregulated"
"SUPT5H",3155.38089032996,1.04267937474949,0.108543326397431,9.60611222593012,7.53400803286629e-22,6.61580080386071e-20,"Yes","Upregulated"
"CGB7",46.7349129893041,1.27213985812474,0.237283486452192,5.36126587292475,8.26407806055301e-08,5.78647824805797e-07,"Yes","Upregulated"
"ASB13",384.297194515792,1.3590406588053,0.137122817977213,9.91111967251978,3.72448528738136e-23,4.44625645581833e-21,"Yes","Upregulated"
"EPHB4",543.540553018103,1.00152655111388,0.109595084927306,9.13842579508185,6.33679930518531e-20,3.88394762782583e-18,"Yes","Upregulated"
"C20orf204",30.8686227845784,1.02117275943887,0.154288487023136,6.61859338400112,3.62632799639302e-11,4.98381345779673e-10,"Yes","Upregulated"
"ASMT",4.27405127765426,1.07503579209209,0.288841126304467,3.72189308997119,0.000197734745643722,0.00065250679840697,"Yes","Upregulated"
"ZNF775",26.0970717189345,-1.07297175098268,0.355419918661595,-3.01888469003981,0.00253707075227671,0.00645758044737097,"Yes","Downregulated"
"C6orf106",361.169985648067,1.40782415826753,0.148683279501037,9.46861115111273,2.83589059034752e-21,2.2270327078618e-19,"Yes","Upregulated"
"AC008758.1",1.54673581386494,-2.24830598149805,0.987766202781586,-2.27615196305233,0.0228369158846759,0.0452354699743634,"Yes","Downregulated"
"PPTC7",3.63720218323887,-1.60346170834497,0.366635784041926,-4.37344574135078,1.22300652040854e-05,5.29592557972073e-05,"Yes","Downregulated"
"FLNA",36959.9848060929,1.1354905969599,0.136420427021317,8.32346461415536,8.54287877497079e-17,3.14588066179116e-15,"Yes","Upregulated"
"ZNF470",61.1698340481901,1.12761598895689,0.167130499649129,6.74691927161224,1.51017241897465e-11,2.21197267302101e-10,"Yes","Upregulated"
"ANXA6",2649.17835990705,1.00763675140371,0.143051198090869,7.04388893523026,1.86947178648462e-12,3.19718185207318e-11,"Yes","Upregulated"
"ZNF441",33.11682537375,-1.1430285504825,0.187472402379563,-6.09704967757486,1.0804395112042e-09,1.12062621647613e-08,"Yes","Downregulated"
"HIST1H3J",3.77255538007902,-1.6823897198823,0.725754870154631,-2.31812391355203,0.0204425876113047,0.0410492373263501,"Yes","Downregulated"
"SND1",911.332765386397,2.02400658724589,0.184368518027968,10.978048795396,4.87336069000559e-28,1.74533201966573e-25,"Yes","Upregulated"
"SLC22A4",108.989840814786,-1.0545466059988,0.216610766251684,-4.86839423657041,1.12508709440427e-06,6.18036564790796e-06,"Yes","Downregulated"
"SLC2A7",1.16114491922577,-1.17624063230371,0.411085469951787,-2.86130432301989,0.00421901855285571,0.010172986649229,"Yes","Downregulated"
"PELI1",116.269152603509,-1.10953294476868,0.180634473335444,-6.14242079200599,8.12732083997833e-10,8.62052933462278e-09,"Yes","Downregulated"
"GYPE",12.3933926510861,1.07637421077431,0.415320295568456,2.59167255311002,0.00955106308780321,0.021030761579111,"Yes","Upregulated"
"ENPP1",3.29424676015288,-1.24180625887745,0.31555583189869,-3.93529807833227,8.30935010468342e-05,0.00029917263879764,"Yes","Downregulated"
"CCDC154",178.278961077235,1.02487812638099,0.158893890435327,6.45007887699834,1.11791953007761e-10,1.40722262004601e-09,"Yes","Upregulated"
"FAM114A1",286.629363756803,-1.21013134563222,0.159030581013348,-7.60942541944589,2.75317126222654e-14,6.5906517830364e-13,"Yes","Downregulated"
"C14orf178",24.3246913779047,1.4042975822067,0.228226423102349,6.15308938867669,7.5987946926927e-10,8.10291050784777e-09,"Yes","Upregulated"
"GPAA1",1804.89537911168,1.24313155683824,0.119596407215479,10.3943888096778,2.62967409521077e-25,4.66320362611891e-23,"Yes","Upregulated"
"TEAD4",356.874571675945,1.21331411600234,0.174568704983544,6.95035296341752,3.64373397815737e-12,5.93162220241038e-11,"Yes","Upregulated"
"ZNF823",7.82307489471818,-1.11616041691695,0.373742041003151,-2.98644598269194,0.00282240695962905,0.00711346255245268,"Yes","Downregulated"
"CCDC151",117.471253298225,1.36945622686001,0.263836576696054,5.19054728502505,2.09676864619705e-07,1.35040477160752e-06,"Yes","Upregulated"
"ENTPD7",8.93946323706534,-1.03071454593277,0.354629639739704,-2.90645346702917,0.00365551264810006,0.00896093658804826,"Yes","Downregulated"
"CHSY3",6.86654518644752,-1.23499408738135,0.439734900364177,-2.80849686108281,0.00497733676475742,0.0117699451072364,"Yes","Downregulated"
"AC092143.1",2.35717670286892,-1.98891061584233,0.743040709235466,-2.67671823511362,0.00743471295212719,0.0168083960973639,"Yes","Downregulated"
"ZKSCAN8",29.1294235934158,-1.23398907923451,0.19886842740928,-6.20505273416229,5.46785646693781e-10,5.96241184290264e-09,"Yes","Downregulated"
"NCOA6",224.301997463108,2.24872320849978,0.20159323826701,11.1547551288469,6.78794435591683e-29,3.09954509152052e-26,"Yes","Upregulated"
"MT-ND6",312074.923455893,1.39962495580329,0.145514989306706,9.61842462052661,6.68470823290809e-22,5.97239968636427e-20,"Yes","Upregulated"
"MT-CO2",819814.642900623,1.40481242525405,0.128007122216187,10.974486426478,5.06930977272867e-28,1.78059505767094e-25,"Yes","Upregulated"
"MT-CYB",347787.089021957,1.54364278771451,0.140477384001284,10.9885502117579,4.3383872790467e-28,1.61715599289363e-25,"Yes","Upregulated"
"GPATCH3",207.118563626305,2.02305799697037,0.191318305396233,10.5743043917334,3.92076120877029e-26,8.5253218426416e-24,"Yes","Upregulated"
"COLGALT2",14.3844180063776,1.13656772825346,0.312033686032593,3.64245201441086,0.000270053330481222,0.000862781892817826,"Yes","Upregulated"
"MT-ND2",345905.247895286,1.3926613930782,0.128214948244679,10.8619268825076,1.75016704334715e-27,5.51151742185099e-25,"Yes","Upregulated"
"MT-ND5",195164.589775631,1.35580405818004,0.140422365672928,9.65518599321975,4.67310500630024e-22,4.39130665507495e-20,"Yes","Upregulated"
"ZNF521",106.121213993909,-1.01739917119559,0.192101476795104,-5.29615486652793,1.18266547517085e-07,8.03324094607495e-07,"Yes","Downregulated"
"ALPK2",5.47137049199542,-1.14751079830264,0.265611123106155,-4.32026635361962,1.55840983195618e-05,6.61346551595718e-05,"Yes","Downregulated"
"MT-CO1",1061923.80506873,1.38338852455578,0.124111301579006,11.1463541752896,7.46007295989824e-29,3.32337152713515e-26,"Yes","Upregulated"
"ZNF358",51.39776708542,-1.06838114556707,0.356362953534034,-2.99801406114745,0.0027174513528366,0.00687645455244672,"Yes","Downregulated"
"MT-ND3",535612.345719141,1.29541723943528,0.116246493531397,11.1437102323039,7.68496313623172e-29,3.34204408769696e-26,"Yes","Upregulated"
"CCDC152",164.690907481425,1.22426623648801,0.241866588720555,5.06174185927966,4.15443280339164e-07,2.52179179640905e-06,"Yes","Upregulated"
"MT-ND4",514806.115057087,1.42272775489413,0.132468594059105,10.7401136473098,6.5963136900038e-27,1.7461111528684e-24,"Yes","Upregulated"
"SMC5",223.78012105923,-1.01091046890852,0.124543023215083,-8.11695784165041,4.78014729706279e-16,1.54803883653993e-14,"Yes","Downregulated"
"MT-ND1",360821.965481608,1.64587656621718,0.144822907300097,11.3647529724469,6.26414190243321e-30,3.94532937406698e-27,"Yes","Upregulated"
"MT-ATP6",597995.792137648,1.40863149437654,0.125005827064555,11.2685266555543,1.87684153695695e-29,1.07126595851621e-26,"Yes","Upregulated"
"DZIP3",94.0022358567265,-1.05589954536675,0.202069716505196,-5.22542201586948,1.73758343357813e-07,1.13508445687785e-06,"Yes","Downregulated"
"MT-CO3",902788.818459767,1.28959850490096,0.117127704905584,11.0101918751034,3.41276126694771e-28,1.32625711788936e-25,"Yes","Upregulated"
"GP1BB",88.0789903410049,3.04767173583737,0.645316680473442,4.72275369296424,2.32672574218841e-06,1.19779159191294e-05,"Yes","Upregulated"
"ECT2L",264.482162939217,-1.00739672722021,0.304556697563297,-3.30774773722007,0.000940494858762205,0.00266039005657297,"Yes","Downregulated"
"GPR52",2.3598291481933,-1.09316107698568,0.32716430490609,-3.34132135013771,0.000833806564533444,0.00238295679881135,"Yes","Downregulated"
"SPRN",112.289364199049,1.04471982220456,0.107422600605912,9.72532610746584,2.35150694363356e-22,2.33298792008669e-20,"Yes","Upregulated"
"MACO1",59.5215555914867,2.1522580932534,0.211649477171459,10.1689742966378,2.72765789702462e-24,3.80480458018117e-22,"Yes","Upregulated"
"RING1",427.643027082096,1.06996033667048,0.159219767872753,6.72002196062479,1.81697175476455e-11,2.63431555995105e-10,"Yes","Upregulated"
"HLA-DMA",4415.13496851111,1.26435168698361,0.123026522113038,10.2770659957527,8.94079616765007e-25,1.39575762394982e-22,"Yes","Upregulated"
"COL5A2",243.145723109016,1.84776073997627,0.286403796115862,6.45159304812001,1.1068045992509e-10,1.39611781804681e-09,"Yes","Upregulated"
"TSBP1",1.27713803945772,-1.62136332929428,0.51494618150429,-3.1486073448644,0.00164050459599629,0.00435837330121779,"Yes","Downregulated"
"AGER",7080.26722302578,2.1118940770428,0.248340416615923,8.50402888833434,1.83121939056993e-17,7.63635209332416e-16,"Yes","Upregulated"
"SKIV2L",1581.26973142335,1.11644080378525,0.113005091822312,9.87956193638359,5.10556095655774e-23,5.8601708179824e-21,"Yes","Upregulated"
"LY6G6F",10.3466882160656,1.42498830121363,0.420136235877469,3.39172910957678,0.000694530695754234,0.00202386776610579,"Yes","Upregulated"
"MRPS18B",124.222900449282,1.55761666526267,0.251287621912661,6.19854115139838,5.69889064482134e-10,6.20323227816816e-09,"Yes","Upregulated"
"PPP1R11",544.909651979909,1.00340974176728,0.099757171134844,10.058522413501,8.42533428191735e-24,1.10711317021022e-21,"Yes","Upregulated"
"HLA-G",298.113756188743,1.34953082857335,0.272972812594783,4.94382871226329,7.66030148591557e-07,4.37372324602213e-06,"Yes","Upregulated"
"INSYN2B",1.93555022201886,-1.41703015889446,0.614972350746943,-2.3042176728325,0.0212104276299773,0.0423999628610634,"Yes","Downregulated"
"MROH6",369.8801707016,1.2652745084913,0.134607259317384,9.39974942590552,5.46931655219226e-21,4.0119303946101e-19,"Yes","Upregulated"
"DCTN1",4507.73946269449,1.02781283512244,0.0972703854923005,10.5665545573868,4.25853620786009e-26,9.04443765541448e-24,"Yes","Upregulated"
"CD177",7.32573053001604,-1.72831493445159,0.515106262822207,-3.35525901972604,0.000792907049355882,0.0022778306474497,"Yes","Downregulated"
"LGALS7",525.802087717324,1.47091842486973,0.440210936887116,3.34139454887493,0.000833586745281867,0.00238270139320396,"Yes","Upregulated"
"SYCE1L",319.563316494661,1.21072883867134,0.153754037143343,7.87445234717704,3.42238612928087e-15,9.76716916426797e-14,"Yes","Upregulated"
"PSMB10",2802.1369658043,1.16579545251682,0.0996886859018027,11.6943607187798,1.36209013771442e-31,1.38214313140855e-28,"Yes","Upregulated"
"SAP25",573.574643429939,1.37896918103228,0.164490310458147,8.38328517461913,5.14705717722303e-17,1.9875475547987e-15,"Yes","Upregulated"
