"Gene_Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","regulation"
"MFRP",41.2702523607782,6.76278452392959,0.459822256267158,14.7073884131446,5.7795189606738e-49,5.68787974111717e-47,"Yes","Up-regulated"
"ADRA2C",156.991124181986,3.37821379522309,0.229955216881777,14.6907464898258,7.38952264293302e-49,7.23974397770406e-47,"Yes","Up-regulated"
"OR13J1",123.894210680254,6.0277676381204,0.410321905690306,14.6903383770836,7.43416349414412e-49,7.25096446518129e-47,"Yes","Up-regulated"
"P2RX6",111.942816590289,4.40084989033066,0.299690151978573,14.6846663504822,8.08310959123572e-49,7.84887903774747e-47,"Yes","Up-regulated"
"ALPP",91.1205972012941,4.3063528902007,0.293714384870859,14.6617023612722,1.13393878572311e-48,1.09620772524241e-46,"Yes","Up-regulated"
"HRC",168.143947312979,4.31424947644583,0.294714379308111,14.6387478160184,1.58969002696486e-48,1.53002412815543e-46,"Yes","Up-regulated"
"WWC2-AS2",82.4066158111011,3.89948642101671,0.266600722479897,14.6266911235049,1.89795630200201e-48,1.81870830202368e-46,"Yes","Up-regulated"
"ASPDH",46.5801802805581,4.39903992400211,0.30115658088176,14.6071519045744,2.52870023528905e-48,2.41253461749324e-46,"Yes","Up-regulated"
"MAST1",50.1251163877332,8.27244573124144,0.56707062017639,14.5880344297651,3.34702592698168e-48,3.17938358489981e-46,"Yes","Up-regulated"
"TEDC2",47.3559219100556,4.2912607960447,0.294302232998283,14.5811356996049,3.70304685141079e-48,3.50234491816549e-46,"Yes","Up-regulated"
"GOLGA8F",139.52615721067,6.85898695966181,0.470677234950813,14.5725912585906,4.1966554102796e-48,3.95209169843916e-46,"Yes","Up-regulated"
"HES3",48.0299783228617,6.98738817317042,0.479720338349204,14.5655449948509,4.65259238179756e-48,4.36265400676022e-46,"Yes","Up-regulated"
"FOXD2-AS1",213.566487529403,3.94405135941212,0.271040050871189,14.55154449217,5.70991599743533e-48,5.33120703897295e-46,"Yes","Up-regulated"
"SSTR4",73.2274077422438,5.42111830608458,0.372945886959653,14.5359380425908,7.17242370970038e-48,6.64122203696999e-46,"Yes","Up-regulated"
"CXorf49B",44.6743151223503,6.56124491875485,0.451381311770356,14.5359250541877,7.17378433140295e-48,6.64122203696999e-46,"Yes","Up-regulated"
"CCDC177",104.991578230357,6.60579893339192,0.454471992697729,14.5351067602211,7.26002604690137e-48,6.69270249251903e-46,"Yes","Up-regulated"
"SPPL2C",42.328861745397,7.75195369248219,0.533859833775207,14.5205786276596,8.97494316525119e-48,8.23884698631967e-46,"Yes","Up-regulated"
"FXYD4",81.3428370639574,5.04301352637416,0.347426843507478,14.5153249399556,9.68974303266308e-48,8.85780358902188e-46,"Yes","Up-regulated"
"CERS1",35.8891525228704,4.09729626046253,0.282549108723856,14.5011827464901,1.19080204323781e-47,1.08402679336082e-45,"Yes","Up-regulated"
"SSR4P1",61.9056347969051,3.76071624013407,0.259360965422405,14.4999315298245,1.21270801801639e-47,1.0993877501088e-45,"Yes","Up-regulated"
"GDF1",35.8771710621785,4.09677422131809,0.282570875287602,14.498218251079,1.24335567444938e-47,1.12251383369298e-45,"Yes","Up-regulated"
"DNASE1L2",29.6143717502886,3.68966531884642,0.254742901364615,14.4838788405153,1.53202032198703e-47,1.37743127550505e-45,"Yes","Up-regulated"
"CYP1A1",119.076244748555,7.07068777301623,0.488227070635483,14.4823755139446,1.56590360027021e-47,1.40212548601244e-45,"Yes","Up-regulated"
"FAM138D",66.6485088078967,6.36546589298245,0.439632297162677,14.479067925774,1.64310145408479e-47,1.4652441048508e-45,"Yes","Up-regulated"
"IL4I1",151.218102714305,3.31934767453843,0.229328373689615,14.4742127680677,1.76333025302826e-47,1.56606664098217e-45,"Yes","Up-regulated"
"RAB26",77.9561167940119,3.77235870375409,0.260877510667828,14.4602679399122,2.15955521831286e-47,1.91020090727528e-45,"Yes","Up-regulated"
"LGALS4",155.11326059834,4.38091447173684,0.303128479782836,14.452335441643,2.42327629092748e-47,2.13482824210417e-45,"Yes","Up-regulated"
