"Gene_Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","regulation"
"CCNYL4",4.05925828890859,4.00019163998327,0.573291368491816,6.9775891629186,3.00288244254613e-12,1.88960183193398e-11,"Yes","Up-regulated"
"MPP2",12.6451295534249,1.47469435610427,0.211368330932774,6.97689360367469,3.01778068089857e-12,1.89842995439885e-11,"Yes","Up-regulated"
"IL31",2.50955321791752,4.75798632452231,0.682250823110151,6.97395468551031,3.08153375843425e-12,1.93797782251789e-11,"Yes","Up-regulated"
"DNASE1L1",232.179149745947,0.632161579411591,0.0906476196527239,6.97383540608609,3.08414894986839e-12,1.9390643527115e-11,"No","Not significant"
"GJB6",3.79936017291368,4.06802586334708,0.583428088412088,6.97262600849231,3.11078809609161e-12,1.95525023945367e-11,"Yes","Up-regulated"
"UPB1",6.80568407152063,2.47326151721354,0.354756478657655,6.97171627864834,3.13097509097024e-12,1.96737255644285e-11,"Yes","Up-regulated"
"KRT6C",72.591624404753,3.5209517795275,0.505082030292175,6.97104939071131,3.1458549428328e-12,1.97615407679732e-11,"Yes","Up-regulated"
"LAMP5",58.1964433599013,1.74346994280826,0.250141404909475,6.96993743774334,3.1708195946239e-12,1.99126376842032e-11,"Yes","Up-regulated"
"ST3GAL3",13.4890721392327,1.6393364936131,0.235244063592229,6.96866253957727,3.19968166024633e-12,2.00881163543281e-11,"Yes","Up-regulated"
"ATAT1",128.920371747237,1.25415557871044,0.179981267697476,6.96825616773908,3.20893542554309e-12,2.01404255033799e-11,"Yes","Up-regulated"
"OR8I2",49.086796845369,3.30496409272574,0.474397120136576,6.96666137385965,3.24550579881423e-12,2.03641041621175e-11,"Yes","Up-regulated"
"OAZ3",153.594909120745,-0.379456854023524,0.0544780596057527,-6.96531515200028,3.27669397824709e-12,2.05538932060702e-11,"No","Not significant"
"101929418",8.45857591347222,3.54082933214366,0.508400025369219,6.96465215471259,3.29216157970665e-12,2.0644990296622e-11,"Yes","Up-regulated"
"PPP1R11",239.072708147336,-0.402251803691006,0.0577654111193087,-6.96354091309408,3.31824734842672e-12,2.0802602028243e-11,"No","Not significant"
"LINC01816",19.2189915753733,1.51627831440882,0.217813865761105,6.96134889810849,3.37029922990525e-12,2.11228621844435e-11,"Yes","Up-regulated"
"RUNDC3A-AS1",2.9762775669028,4.01830907047444,0.577234895235348,6.96130657318649,3.3713121209389e-12,2.11231509085957e-11,"Yes","Up-regulated"
"DUSP8",87.5398314255662,1.17067761159412,0.168184053762535,6.96069327266333,3.38602275047564e-12,2.12092388338279e-11,"Yes","Up-regulated"
"PRAMEF36P",2.80734649432104,4.289620276551,0.61676440000561,6.95503870928994,3.52465243650454e-12,2.20712543516054e-11,"Yes","Up-regulated"
"HPS1",28.9766332306259,1.53071730380145,0.220126808240109,6.95379774975785,3.55581293576747e-12,2.22600002924492e-11,"Yes","Up-regulated"
"LRRC27",28.0805206696323,1.50068809479053,0.215827754494449,6.95317475875944,3.57155791878357e-12,2.23521619620691e-11,"Yes","Up-regulated"
"LOC101927522",2.03721176362563,4.61456704925851,0.663734863780212,6.95242528466393,3.59059013770888e-12,2.2464837722985e-11,"Yes","Up-regulated"
"OR8U1",96.2786998841155,3.16847222831347,0.455763393687289,6.95201122380495,3.60114744717654e-12,2.25244401448363e-11,"Yes","Up-regulated"
"SLC23A3",2.6588925363905,3.28869927382452,0.473098601472923,6.95140349936702,3.61669773494028e-12,2.26152295686821e-11,"Yes","Up-regulated"
"LOC105375386",5.83111028551595,3.40409637621889,0.489866512034846,6.94902854673345,3.67810124439935e-12,2.29926054328003e-11,"Yes","Up-regulated"
"FAM131B",29.6015906898907,1.48400582912857,0.213593962197808,6.94778922521342,3.71054810959471e-12,2.31888029457738e-11,"Yes","Up-regulated"
"LOC101929420",3.68050770338947,3.92617756756949,0.565325274596543,6.9449885649841,3.78490981156649e-12,2.36467570955404e-11,"Yes","Up-regulated"
"LOC105373265",18.675214720049,2.14665987862481,0.309104713537172,6.94476591463124,3.79088381479632e-12,2.36773097729188e-11,"Yes","Up-regulated"
"ABHD13",45.1861198295602,-0.557448001423887,0.0802767930487948,-6.94407412469818,3.80950449991274e-12,2.37868117502411e-11,"No","Not significant"
"OPN1SW",3.13189727724904,4.78112787936517,0.688530870481248,6.94395572419783,3.81270042256068e-12,2.37999653806017e-11,"Yes","Up-regulated"
"ZNF774",34.1536788401485,1.6005779976819,0.230503820200302,6.94382416868858,3.81625451454132e-12,2.38153466534415e-11,"Yes","Up-regulated"
"MIR548I3",2.49586225236937,4.31544697896974,0.621543563407834,6.94311265216675,3.83553314659826e-12,2.39288201561618e-11,"Yes","Up-regulated"
"OR5K3",23.3173655338712,3.60479950764504,0.51933126078159,6.94123342819733,3.88691126434749e-12,2.42424314311915e-11,"Yes","Up-regulated"
"LINC00963",154.0714252691,0.730621292417535,0.105283260283736,6.93957700823975,3.93275696757399e-12,2.45213682156268e-11,"No","Not significant"
"ZNF629",189.851296296443,0.723042265307704,0.104196829307219,6.93919642387439,3.94336528807878e-12,2.4580497807117e-11,"No","Not significant"
"LINC02061",5.92509804953991,3.94445398516316,0.568439124157982,6.93909658489112,3.94615281869521e-12,2.45908576106255e-11,"Yes","Up-regulated"
"PUM3",601.42601541063,-0.672112857492542,0.0968875394084861,-6.93704125005031,4.00396946211063e-12,2.49440333071551e-11,"No","Not significant"
"WNT8A",4.10789249818396,5.19807998456194,0.749453638821755,6.93582593412188,4.03854620345093e-12,2.51522683731459e-11,"Yes","Up-regulated"
"CFAP68",45.1198168918258,1.64039788873985,0.236569806152698,6.93409660098817,4.08825230050083e-12,2.54545842865039e-11,"Yes","Up-regulated"
"NDUFA10",407.430202144135,-0.421909984520435,0.060847964677117,-6.93383890092714,4.09571051903541e-12,2.54937559600814e-11,"No","Not significant"
"HMG20A",320.598426370402,-0.39096171135528,0.0563906777258462,-6.93309119737865,4.11742573824525e-12,2.56216227653609e-11,"No","Not significant"
"PLA2G7",176.102748712293,-1.11164869694328,0.160402050652755,-6.93038955811,4.19683305104985e-12,2.61083167708818e-11,"Yes","Down-regulated"
"MARCKS",228.259498090595,-0.680192139411789,0.0981602973030266,-6.92940178565266,4.22623913968366e-12,2.62837667873068e-11,"No","Not significant"
"PARN",216.699372341177,-0.555169973053727,0.0801430415331272,-6.92723862775094,4.29134389737674e-12,2.66810704239861e-11,"No","Not significant"
"ARPC4",414.842473244213,-0.336974217676648,0.048659639953391,-6.92512764170515,4.35582596963137e-12,2.70742776058339e-11,"No","Not significant"
"EXT2",6.63856398173764,2.30807781342649,0.333302803398471,6.92486768755778,4.3638319078859e-12,2.71086151616409e-11,"Yes","Up-regulated"
"MFAP1",322.894072643854,-0.392563829656123,0.0566888258716692,-6.9248890521176,4.36317338912469e-12,2.71086151616409e-11,"No","Not significant"
"GORAB",78.4211712204967,-0.672730495916071,0.0972005293538664,-6.92105794472519,4.48283063002713e-12,2.78399328041026e-11,"No","Not significant"
"TSPY10",63.2292568129791,5.13825844072748,0.742758537453326,6.91780461836882,4.58696309330415e-12,2.84785364201504e-11,"Yes","Up-regulated"
"CYP3A43",7.22948285594163,3.68394349234613,0.532595396944165,6.91696457288822,4.61423418077194e-12,2.86397126083822e-11,"Yes","Up-regulated"
"RSRC2",350.398542174541,-0.694493545456776,0.100433707744199,-6.91494480344813,4.68045576564866e-12,2.90424872388219e-11,"No","Not significant"
"SEMA4C",471.433139408398,0.645421362003214,0.0933600953749738,6.91324660081941,4.73685446588725e-12,2.93757582658826e-11,"No","Not significant"
"TSPY4",40.5639695636753,5.11965084183292,0.740553559668562,6.91327558282785,4.73588638509997e-12,2.93757582658826e-11,"Yes","Up-regulated"
"LCE1D",4.4435250339209,4.99260420165799,0.722190123259051,6.91314383964115,4.74028854248102e-12,2.93887128479357e-11,"Yes","Up-regulated"
"ZNF551",55.0431653396388,1.63382689302014,0.236490913355994,6.90862439420963,4.8937576379103e-12,3.033157925477e-11,"Yes","Up-regulated"
"LINC02641",2.37729921731674,4.61262697922491,0.667743562890994,6.90778202226997,4.92289617896717e-12,3.05035268627552e-11,"Yes","Up-regulated"
"CARMAL",6.81733062315037,4.49628523589799,0.650990556753322,6.90683634233078,4.95581091088092e-12,3.0698768579792e-11,"Yes","Up-regulated"
"SLC52A2",252.872686741593,0.739316375772057,0.107050534340265,6.90623713677231,4.97677802098005e-12,3.08199110550941e-11,"No","Not significant"
"DDX11L1",1.25425058448111,3.89425250799519,0.563923572211655,6.90563881329219,4.99780102079401e-12,3.09413308875907e-11,"Yes","Up-regulated"
"PRSS33",1.34735903360614,3.96842130624784,0.574674858760528,6.90550708065953,5.00244132540671e-12,3.09612855743586e-11,"Yes","Up-regulated"
"KHDC1L",2.07119450311199,3.76007620753152,0.545120798794515,6.89769353113399,5.28536137221921e-12,3.27030799377642e-11,"Yes","Up-regulated"
"EEF1A1",58822.0736571545,-0.31550548339925,0.0457633127643215,-6.89428855432924,5.41350402900462e-12,3.34864767909663e-11,"No","Not significant"
"MGAM",16.9014480007295,1.36229483412791,0.197625524103139,6.89331421287941,5.45072935638028e-12,3.37071992579101e-11,"Yes","Up-regulated"
"TMEM167A",471.782138522317,-0.448471965158245,0.0650837130357714,-6.89069421887094,5.55207673804563e-12,3.43242140839901e-11,"No","Not significant"
"TANK",276.847088464349,-0.976907343694782,0.141814136100071,-6.88864573419839,5.63260128192136e-12,3.4812184669708e-11,"No","Not significant"
"SPIN1",588.674904397727,-0.42353362704665,0.0615051665497862,-6.88614714511527,5.73236985050714e-12,3.54187829451018e-11,"No","Not significant"
"ALDH18A1",138.284470859732,-0.552701792396224,0.080286780240179,-6.88409462607429,5.81562091733953e-12,3.59128563601001e-11,"No","Not significant"
"MYO18B",2.57318498843738,4.38531916488799,0.637020724360641,6.88410752929492,5.81509387394864e-12,3.59128563601001e-11,"Yes","Up-regulated"
"RPGRIP1",4.83164920357798,4.1725422776942,0.606249443077825,6.88255028575517,5.87904015176184e-12,3.6294226966853e-11,"Yes","Up-regulated"
"DGAT2-DT",1.8110626213977,4.15995021135511,0.60464123532983,6.88003061697549,5.98396982457597e-12,3.69315742167615e-11,"Yes","Up-regulated"
"DLEU2L",81.0955181507132,1.85031219922869,0.268960949924649,6.87948268976248,6.00702964469481e-12,3.70634238004214e-11,"Yes","Up-regulated"
"EPX",1.84828630250763,4.13503806332446,0.601081065782998,6.87933508259481,6.01325665099177e-12,3.70913696529837e-11,"Yes","Up-regulated"
"NOL3",54.7642870869929,0.944659427582945,0.137324877095336,6.87901163696022,6.02692376726191e-12,3.71651793584923e-11,"No","Not significant"
"MTNR1B",2.87153266701916,4.38271910908755,0.63726341422543,6.87740581249997,6.09522954903691e-12,3.75757830664104e-11,"Yes","Up-regulated"
"GPR180",75.6524619382709,-0.580804744197315,0.0844865632803633,-6.87452207364561,6.21980273609647e-12,3.8332933759728e-11,"No","Not significant"
"OR8H1",101.814131669065,3.48509162174151,0.506993442928417,6.87403687434586,6.241006432573e-12,3.84527660854075e-11,"Yes","Up-regulated"
"PLXNA3",313.416914843444,0.868006903631112,0.126280141817208,6.87366114054228,6.2574750334575e-12,3.85433646831067e-11,"No","Not significant"
"TRA2A",377.93980538436,-0.692480971991056,0.100752023007727,-6.87312225917236,6.2811688419218e-12,3.86693959389618e-11,"No","Not significant"
"PPP1R14D",5.77946403294117,2.36960617786051,0.344764503227199,6.87311528791276,6.28147593314607e-12,3.86693959389618e-11,"Yes","Up-regulated"
"SMG1P2",137.332921440537,1.25809735082108,0.183061216120604,6.87254994521736,6.30642890930938e-12,3.88120729043919e-11,"Yes","Up-regulated"
"C9orf50",3.55643584441848,3.23265572802735,0.470376607985588,6.87248403331825,6.309344430492e-12,3.88190811369725e-11,"Yes","Up-regulated"
"RABGGTB",427.713486190171,-0.495443236151831,0.0720987330758493,-6.87173290036337,6.3426631989042e-12,3.90130927842509e-11,"No","Not significant"
"OSGEP",117.355233440688,-0.424211337942151,0.0617584098359711,-6.86888375314142,6.47062053119686e-12,3.97889438124371e-11,"No","Not significant"
"ULBP3",50.8071418061211,1.07480839316909,0.156503675909756,6.86762395145817,6.52800258719462e-12,4.01305009918481e-11,"Yes","Up-regulated"
"LOC105373496",1.50640624635504,3.76950170824491,0.548954996518803,6.86668621681048,6.57103844704315e-12,4.03836984503512e-11,"Yes","Up-regulated"
"KLHL12",94.2960236193902,-0.4154404748686,0.0605134451252159,-6.86525901820596,6.63707161708888e-12,4.07780485630365e-11,"No","Not significant"
"EXO5",68.3209367616371,-0.611248692995684,0.0890495171833327,-6.864143819413,6.68912147407248e-12,4.10862878733583e-11,"No","Not significant"
"TSPY2",41.2363897280325,5.0638537734201,0.737833436772047,6.86313945810588,6.7363404220781e-12,4.13646895844751e-11,"Yes","Up-regulated"
"STEAP2",293.762396388612,-0.711070939683613,0.103623398595758,-6.86206927508281,6.78701337524882e-12,4.16641383035786e-11,"No","Not significant"
"LOC102724142",2.4682297881019,4.34000611426869,0.632633379041963,6.86022308977916,6.87530933499836e-12,4.21943141435517e-11,"Yes","Up-regulated"
"C11orf65",21.6723354610076,2.42842410215912,0.354124254213067,6.85754808733886,7.00524481577857e-12,4.2979665469006e-11,"Yes","Up-regulated"
"LINC03039",1.205027413928,3.6404865255441,0.531066257074757,6.85505146871275,7.12868487107894e-12,4.37247352788694e-11,"Yes","Up-regulated"
"DDX24",811.77808313633,-0.288082525440673,0.042025597481004,-6.85492991672251,7.13474886040726e-12,4.37496472360869e-11,"No","Not significant"
"RPL3",6669.53066544451,-0.48324958278829,0.0705335307568036,-6.85134541831619,7.3158625540853e-12,4.48476333001278e-11,"No","Not significant"
"LOC101928384",1.44655883879823,3.85102452770077,0.562113857279461,6.85096885235867,7.33514877554716e-12,4.49532483725538e-11,"Yes","Up-regulated"
"RNF152",61.3443478702644,-0.770511321124416,0.112477311260234,-6.85037108810074,7.36586626269493e-12,4.51288407479974e-11,"No","Not significant"
"LURAP1",47.5592279999464,-1.25166615892062,0.182808357506493,-6.84687601810635,7.54800783301741e-12,4.6231812485496e-11,"Yes","Down-regulated"
"CCDC169-SOHLH2",10.6298250237723,2.52119399847222,0.36826430131952,6.8461536712589,7.586198766502e-12,4.64527103841187e-11,"Yes","Up-regulated"
"PRAMEF5",2.43675958317022,4.73289349227765,0.69146321938345,6.84475089867801,7.66090591051368e-12,4.68970222283281e-11,"Yes","Up-regulated"
"NPM3",130.826897631023,-0.595843864266487,0.087082692798951,-6.8422765203428,7.79444452676962e-12,4.77011271767122e-11,"No","Not significant"
"A1BG",3.25149450224992,2.34326832670254,0.342625802125619,6.8391472917834,7.96659436748017e-12,4.87410119688341e-11,"Yes","Up-regulated"
"CGB5",5.01124149483752,2.79802839688889,0.409188065297436,6.83800099314975,8.03058407754202e-12,4.91187572581574e-11,"Yes","Up-regulated"
"SNORD18A",11.7756408148095,2.34874946544818,0.343528897943686,6.83712339633566,8.07991419753690e-12,4.94066513819721e-11,"Yes","Up-regulated"
"PTRH1",22.0342387022279,1.13134139161845,0.165575266304331,6.83279222114626,8.32775343112591e-12,5.09078782773472e-11,"Yes","Up-regulated"
"TRPA2P",11.1500245400747,4.18790384056479,0.613047020855272,6.8312930298922,8.41526374166527e-12,5.14284425812316e-11,"Yes","Up-regulated"
"SAMMSON",4.59598244259303,4.90079490397075,0.717532013420403,6.8300714286031,8.48723632604394e-12,5.18537861441297e-11,"Yes","Up-regulated"
"RASSF7",154.025937493586,0.571128403819807,0.0836306485480791,6.82917583129188,8.54038469564496e-12,5.21639152447445e-11,"No","Not significant"
"SNAP29",283.31460269692,-0.343407202895497,0.0502881236856627,-6.82879331593363,8.5631839632749e-12,5.22885531664701e-11,"No","Not significant"
"PWP2",49.5499767474791,0.715844649091709,0.104842485556327,6.82781074192599,8.62202253886732e-12,5.26331233386905e-11,"No","Not significant"
"ELOC",457.556059717204,-0.424661843637879,0.0622258622709499,-6.82452324708294,8.82177885544031e-12,5.38374928585642e-11,"No","Not significant"
"EID2",207.848821780506,1.21336185440039,0.177813921978172,6.82377308200503,8.86799225330678e-12,5.41044107093679e-11,"Yes","Up-regulated"
"ETFA",104.286451483382,-0.500484667392051,0.0733448692982498,-6.82371748945217,8.87142641854243e-12,5.41102524825e-11,"No","Not significant"
"OR5W2",30.0856982771886,3.93736277199398,0.577246502678685,6.82093828844841,9.04477924662375e-12,5.51522012225051e-11,"Yes","Up-regulated"
"EBLN2",49.6300472608439,1.57185221134537,0.230486405944056,6.81971765279248,9.12196134378831e-12,5.56073134595667e-11,"Yes","Up-regulated"
"OR2L8",6.64138702032139,3.78614166327477,0.555255236475378,6.81874103035616,9.18417857629908e-12,5.59709716973452e-11,"Yes","Up-regulated"
"ZNF566",75.7636497745189,0.854863813373139,0.125380144878108,6.81817535148188,9.22040597118553e-12,5.6176081890257e-11,"No","Not significant"
"TSPY8",48.1451924777289,5.05859516423779,0.742077762224176,6.81679929213352,9.30911755973045e-12,5.67007528422055e-11,"Yes","Up-regulated"
"ZHX1-C8orf76",159.92149995092,-0.45488819178342,0.066764641284244,-6.81330990526523,9.53783658018701e-12,5.80776626543829e-11,"No","Not significant"
"GNG3",1.6419848426457,3.37139223211113,0.494912986905016,6.81209085498936,9.6190322106547e-12,5.85557580770086e-11,"Yes","Up-regulated"
"FOXQ1",26.9842895885672,1.69732684201708,0.249194866324274,6.81124321320635,9.67588868353004e-12,5.88854640550875e-11,"Yes","Up-regulated"
"GGN",4.13768120936622,2.23293995814152,0.327914981245508,6.80950882347679,9.79325269407858e-12,5.95831202618292e-11,"Yes","Up-regulated"
"PAXBP1",128.193658958907,-1.05971658993103,0.155627083390527,-6.8093327128145,9.80524759342022e-12,5.96394903733421e-11,"Yes","Down-regulated"
"PRAMEF6",2.46484109874894,4.74414557665479,0.696732590892959,6.80913400444568,9.81879890528635e-12,5.97052932042016e-11,"Yes","Up-regulated"
"PRAMEF25",1.73074683412676,3.82130135291206,0.561389045437248,6.80686839896522,9.97460952981406e-12,6.06358567076732e-11,"Yes","Up-regulated"
"LOC102724159",53.816670542899,0.671412413800022,0.0986442135067822,6.80640445020994,1.0006813807384e-11,6.08147059982544e-11,"No","Not significant"
"OR10H1",101.868998217584,2.71219516829939,0.398520505729643,6.80566025914699,1.005868352429e-11,6.11129359395687e-11,"Yes","Up-regulated"
"CPSF1",236.827318402932,0.654843144929461,0.096234432421386,6.80466573608571,1.01284126376892e-11,6.15194771499123e-11,"No","Not significant"
"LINC00294",2.72338608548236,2.88042446585092,0.423458576619543,6.80213986653727,1.03076448682674e-11,6.25907240361049e-11,"Yes","Up-regulated"
"SLC12A3",6.04484143561728,2.43271548702197,0.357656647593155,6.80181817783311,1.03306933452103e-11,6.27132504046e-11,"Yes","Up-regulated"
"107986043",3.22894149029247,5.06442841923767,0.744590419932467,6.80162984060016,1.03442108291021e-11,6.27778661650616e-11,"Yes","Up-regulated"
"CEACAM20",2.25936579639363,3.02771741340684,0.44518374736338,6.80105109707763,1.03858573753753e-11,6.30131107851152e-11,"Yes","Up-regulated"
"GLI1",26.403411260655,1.5862663116568,0.233245905600805,6.80083239862593,1.04016377032604e-11,6.30913327431517e-11,"Yes","Up-regulated"
"SYNE4",32.5237061926887,1.16954963645536,0.17198404281642,6.80033808545697,1.04373917832941e-11,6.32906288319202e-11,"Yes","Up-regulated"
"BTBD18",2.64904788473621,2.99539010379087,0.440526772184806,6.79956427831876,1.04936037824399e-11,6.36138333625825e-11,"Yes","Up-regulated"
"HBD",104.235749020103,2.20795620569548,0.324740164226845,6.79914728426732,1.05240185190624e-11,6.37805150081764e-11,"Yes","Up-regulated"
"MEIS3P1",106.291504384215,1.28144803031125,0.188494416778131,6.79833414811215,1.05835756857076e-11,6.41236720968775e-11,"Yes","Up-regulated"
"ARGLU1",1659.5132423617,-1.11197983293964,0.163580063733511,-6.79777111929223,1.0625007377613e-11,6.43568508971689e-11,"Yes","Down-regulated"
"LINC01347",43.2766281626548,1.4832565891654,0.218246140731333,6.79625575139642,1.07373099213633e-11,6.50190540914485e-11,"Yes","Up-regulated"
"NEK3",98.3136645770897,-0.895939634469324,0.131877725326904,-6.79371464929677,1.09282439301647e-11,6.61569058980986e-11,"No","Not significant"
"MTX2",236.160225886538,-0.3872034589209,0.0569947362336448,-6.79367051254688,1.09315895026051e-11,6.6158827549284e-11,"No","Not significant"
"NKX2-1-AS1",4.00272191527459,1.49671039974289,0.220406859065923,6.79067069911479,1.11613427772658e-11,6.75306056487688e-11,"Yes","Up-regulated"
"MCOLN2",91.6502067353295,1.45863826455273,0.214807635405198,6.79043955677486,1.11792407745467e-11,6.7620169557668e-11,"Yes","Up-regulated"
"XPNPEP1",117.794878030475,-0.386420505558595,0.0569074026145259,-6.79033812483227,1.11871038063387e-11,6.76490019266229e-11,"No","Not significant"
"LCN1",1.78047198725544,4.03631420868457,0.594536617706639,6.78900859673576,1.12906714515874e-11,6.82563890078258e-11,"Yes","Up-regulated"
"DHX38",176.662443393159,0.434773407942662,0.0640438415326568,6.78868408793006,1.13160923097421e-11,6.839114378513e-11,"No","Not significant"
"RMDN3",169.964267780315,-0.541954679073439,0.079846337054563,-6.7874707728057,1.14116367338712e-11,6.89495130977925e-11,"No","Not significant"
"PHAF1",375.448344572754,1.09646331430496,0.161602191911716,6.78495323197079,1.16124122715638e-11,7.01432079925699e-11,"Yes","Up-regulated"
"NAB1",290.612579702303,-0.555467647791679,0.0818840386542245,-6.78358880339645,1.17226679865272e-11,7.07896213846451e-11,"No","Not significant"
"CHD3",739.407858205941,0.592946188042808,0.0874286009793933,6.78206194998549,1.18472648101344e-11,7.15222552008335e-11,"No","Not significant"
"VPS29",484.83188104731,-0.350113664256443,0.0516415834996946,-6.7796849075806,1.20438262694137e-11,7.26888166668925e-11,"No","Not significant"
"RPL23AP53",39.3692476305053,-0.698740046749281,0.103069625252032,-6.77930132219536,1.2075843478938e-11,7.28619244208331e-11,"No","Not significant"
"LINC00919",5.86467594948412,5.49425715785619,0.810835432546353,6.77604472784569,1.2351045589353e-11,7.45018343556555e-11,"Yes","Up-regulated"
"LOC105373551",1.91586686875134,4.34445330189055,0.641397489940444,6.77341799746355,1.25774878572566e-11,7.58467995322499e-11,"Yes","Up-regulated"
"GINS2",36.7991542025432,1.63911132184672,0.24203826544835,6.77211646187616,1.26911908526557e-11,7.65113514759444e-11,"Yes","Up-regulated"
"FSD2",51.8124728689454,1.62783762119233,0.240400564054235,6.7713552486719,1.27581569045205e-11,7.68938515999903e-11,"Yes","Up-regulated"
"RRS1",148.356551776194,1.10636719112873,0.16341034498496,6.77048439760993,1.28351926269038e-11,7.73368142616089e-11,"Yes","Up-regulated"
"TMEM65",255.526809335683,-0.500863238400882,0.0739816464317533,-6.77010126914273,1.28692284159537e-11,7.75205134909725e-11,"No","Not significant"
"SLC43A2",279.957814816378,0.645504576598055,0.0953762143205586,6.7679827847698,1.30590290217214e-11,7.86421350789883e-11,"No","Not significant"
"LINC02108",3.38945249962225,4.75444665563831,0.70274903569031,6.76549723183613,1.32852135732929e-11,7.99821841138888e-11,"Yes","Up-regulated"
"TMEM14A",139.369219477025,-0.458996220069426,0.0678674669921293,-6.7631258452987,1.35045835675272e-11,8.12804798301199e-11,"No","Not significant"
"SALL4",14.0065970875636,1.95950652252094,0.289847621664925,6.76047128234229,1.37543591925464e-11,8.27610133954158e-11,"Yes","Up-regulated"
"FBXW9",82.5884606802402,1.2851508999907,0.19016314062411,6.75814932259148,1.39765448815162e-11,8.40747666771384e-11,"Yes","Up-regulated"
"DNAJC30",253.750846044816,0.986511527700052,0.145977353461407,6.75797652380964,1.39932196233546e-11,8.4151902650991e-11,"No","Not significant"
"VARS2",66.0827083758187,0.800247987100475,0.118453914493366,6.75577494017975,1.42073812267532e-11,8.54163084870954e-11,"No","Not significant"
