"Gene_symbol","ng","mean_abs_logfc","GSE184316","GSE150910.biopsy","GSE150910.explant","GSE47460","metaFIN_pval","metaFIN_padj"
"IFNA7",7.34619824329932,1.79527568190349,3.79267165887858,NA,0.791629105654426,0.801526281177476,1.01918473660589e-13,1.96485333281622e-12
"MOS",7.34492958295608,2.78939978964362,5.73501466919104,NA,NA,-0.156215089903796,2.05835348765504e-13,3.83595876151768e-12
"LINC01858",7.32636594853314,4.38244448767724,4.38244448767724,NA,NA,NA,1.18238752122579e-13,2.26831275518071e-12
"107987304",7.32190724946001,3.77354107469073,3.77354107469073,NA,NA,NA,1.2223555501123e-13,2.34334711653789e-12
"LOC105379385",7.31594657287901,3.52664978616946,3.52664978616946,NA,NA,NA,1.27786670134356e-13,2.44463395833147e-12
"105373623",7.31023500619292,3.76356338271876,3.76356338271876,NA,NA,NA,1.33337785257481e-13,2.54549730113498e-12
"LOC158435",7.30900984156392,5.29596578986249,5.29596578986249,NA,NA,NA,1.34559030584569e-13,2.56702273179963e-12
"DNAJB3",7.30633407699706,1.89233505064795,3.61467329308137,NA,NA,0.169996808214529,1.37223565843669e-13,2.6142138986699e-12
"ASAP1-IT2",7.30529087159361,1.86561652328937,1.86561652328937,NA,NA,NA,1.38333788868295e-13,2.62987796394651e-12
"LOC105374340",7.30443031224673,3.89059239928144,3.89059239928144,NA,NA,NA,1.39221967287995e-13,2.64309479823605e-12
"KLK5",7.30027583340501,2.0938238257412,5.51530041323724,0.921397786951027,1.85173884522987,0.0868582575466627,1.43551837084033e-13,2.7215242746831e-12
"LOC102723347",7.29886176063451,4.66284521518845,4.66284521518845,NA,NA,NA,1.45106149318508e-13,2.74908918435721e-12
"105370852",7.2939073709836,4.05836393580331,4.05836393580331,NA,NA,NA,1.50546242139171e-13,2.8501826561179e-12
"FAM83C",7.28793375198126,2.17134847274472,4.01482553691626,NA,NA,0.327871408573184,1.57318602589385e-13,2.97428786607053e-12
"MAP4K3-DT",7.28562252611066,1.93123793289778,1.93123793289778,NA,NA,NA,1.60094160150948e-13,3.0225909836907e-12
"LOC105369225",7.28450527066189,2.40346784407649,2.40346784407649,NA,NA,NA,1.61426427780498e-13,3.04354920099569e-12
"OR14J1",7.2841816738902,1.19169503747958,4.41128855534424,-0.562279686423945,-0.273923756481558,NA,3.23518989375771e-13,5.89282095342369e-12
"LINC00336",7.28193316600263,4.14606885785735,4.14606885785735,NA,NA,NA,1.64535052249448e-13,3.09789536520525e-12
"GABPB1-IT1",7.27657855195383,1.35627681498216,1.35627681498216,NA,NA,NA,1.71196390397199e-13,3.22110241410115e-12
"FAM106A",7.27466632460211,2.37032591193964,2.37032591193964,NA,NA,NA,1.73638881051374e-13,3.26481616088017e-12
"RPL23AP87",7.27159348809119,3.14340228300281,3.14340228300281,NA,NA,NA,1.77635683940025e-13,3.33767459639025e-12
"ALOX12P2",7.27050051426197,1.82748080585519,1.82748080585519,NA,NA,NA,1.79078973872038e-13,3.36248696999621e-12
"OR51G1",7.26834504564164,2.22608331144121,4.65473703711443,NA,NA,-0.202570414232009,3.63931107472126e-13,6.5851338766175e-12
"SNORA29",7.26613229416439,2.06697697202016,2.06697697202016,NA,NA,NA,1.84963155902551e-13,3.46821742364845e-12
"SERTM2",7.26445464142577,1.98823248384682,-1.93347346187237,-2.32662800010822,-1.70459598955987,NA,1.87294624254264e-13,3.50953230605031e-12
"BHLHE22-AS1",7.26041183353372,4.15903436145244,4.15903436145244,NA,NA,NA,1.92956761679852e-13,3.61315822708103e-12
"GPR150",7.25784768017133,1.97801839078878,3.59745430286566,NA,NA,0.358582478711907,1.96620497661115e-13,3.67673620029096e-12
"LOC101929200",7.25680186350831,3.64441369157685,3.64441369157685,NA,NA,NA,1.9817480989559e-13,3.70074909140402e-12
"SNORA24",7.24942194593511,1.19157103004443,-1.19157103004443,NA,NA,NA,2.09277040141842e-13,3.89744698483057e-12
"OCEL1",7.24829665399072,1.31479249758336,3.21188750791615,0.245119026026979,0.487370958806956,NA,2.11053396981242e-13,3.92519199613111e-12
"LOC107985953",7.24806333447982,3.78271252157707,3.78271252157707,NA,NA,NA,2.1138646388863e-13,3.92871925252986e-12
"HMGN2P46",7.24420428059473,3.11582952259683,3.11582952259683,NA,NA,NA,2.17492690524068e-13,4.0367291713461e-12
"RN7SL2",7.24173554603467,1.29978952528349,-1.29978952528349,NA,NA,NA,2.21489493412719e-13,4.10812774004159e-12
"FGF14-AS2",7.23817949554407,1.79118474084484,1.79118474084484,NA,NA,NA,2.27373675443232e-13,4.21156310937616e-12
"SNORA70F",7.23672986846853,1.49728782330539,1.49728782330539,NA,NA,NA,2.29816166097407e-13,4.25392829070167e-12
"ALPP",7.23439251870672,1.53818114747677,4.3063528902007,0.599364258723427,1.13947683163965,0.107530609343321,2.33812968986058e-13,4.32206901847035e-12
"LINC02152",7.22534741128499,4.18101672404507,4.18101672404507,NA,NA,NA,2.49911202843123e-13,4.61342142984323e-12
"LOC100132356",7.22247962622153,1.31808330072613,1.31808330072613,NA,NA,NA,2.55240273361323e-13,4.7054557797668e-12
"OR8G2P",7.20843357350269,3.96476840231053,3.96476840231053,NA,NA,NA,2.82995848976952e-13,5.1961603771606e-12
"LOC105378179",7.20758128825946,1.29320742274323,-1.29320742274323,NA,NA,NA,2.84772205816353e-13,5.22527433244406e-12
"LOC102724427",7.20170658824941,4.09083418204802,4.09083418204802,NA,NA,NA,2.97317725994617e-13,5.44817331345989e-12
"LOC112268260",7.20145230226664,3.41848021538516,3.41848021538516,NA,NA,NA,2.9787283750693e-13,5.454696780416e-12
"LOC105377056",7.20033894284256,3.16740223141595,3.16740223141595,NA,NA,NA,3.00315328161105e-13,5.49575044420405e-12
"USP17L27",7.19558244050191,7.72314325579759,7.72314325579759,NA,NA,NA,3.10973469197506e-13,5.68320092639472e-12
"LOC107985936",7.19393614326318,3.88553432404802,3.88553432404802,NA,NA,NA,3.14748227481232e-13,5.74452211315679e-12
"LINC02819",7.19321598864652,4.47045022873832,4.47045022873832,NA,NA,NA,3.1641356201817e-13,5.77107159220223e-12
"LINC02918",7.18562172342806,3.19651536290769,3.19651536290769,NA,NA,NA,3.3451019731956e-13,6.08089373295908e-12
"OR5L2",7.1826581492539,2.29367009412439,4.42945296698214,NA,NA,0.157887221266648,3.41837669282086e-13,6.20586013915357e-12
"PP12613",7.17206325500436,2.99679531591343,5.83819214820522,NA,NA,0.155398483621648,3.6937120029279e-13,6.67915777691153e-12
"LOC105377621",7.16901446767967,3.31233275322728,3.31233275322728,NA,NA,NA,3.77697872977478e-13,6.82521980885093e-12
"LOC105376418",7.1655169507871,2.92838292642622,2.92838292642622,NA,NA,NA,3.8746783559418e-13,6.99254371284753e-12
"LOC105376844",7.15067352271793,2.41098506449448,2.41098506449448,NA,NA,NA,4.31765734276723e-13,7.74605258055719e-12
"LOC101927583",7.14537515630649,1.60461692742001,1.60461692742001,NA,NA,NA,4.48752146553488e-13,8.01405805399792e-12
"DHX9-AS1",7.14429192355884,2.50418678981511,2.50418678981511,NA,NA,NA,4.52304860232289e-13,8.07224211469938e-12
"CDIPTOSP",7.14365269834565,3.59920730269736,3.59920730269736,NA,NA,NA,4.54414283979077e-13,8.10460892552526e-12
"GOLGA6L1",7.14282213181314,1.20583910130595,5.8380166586563,-1.01150345503086,-0.605728616367603,0.602571817965969,9.14379683081279e-13,1.56363491997576e-11
"101927600",7.14218349860519,4.66976688359611,4.66976688359611,NA,NA,NA,4.59299265287427e-13,8.1864042762193e-12
"SPATA31B2P",7.14119053840384,4.12971920194006,4.12971920194006,NA,NA,NA,4.62629934361303e-13,8.24040770599993e-12
"LOC105376781",7.13899802398195,1.17963574880749,1.17963574880749,NA,NA,NA,4.70068428626291e-13,8.36202896247873e-12
"LOC441087",7.13760875598912,4.31991871850116,4.31991871850116,NA,NA,NA,4.74842387632179e-13,8.44147125839296e-12
"LINC02782",7.13690325963768,5.06288772567475,5.06288772567475,NA,NA,NA,4.77284878286355e-13,8.47938990963339e-12
"OR2T27",7.12964240946365,3.02579447492507,5.89393378253476,NA,NA,0.157655167315376,5.03153074760121e-13,8.92160419615114e-12
"LINC00641",7.12825135909991,1.40889534595331,1.40889534595331,NA,NA,NA,5.08260100673397e-13,9.00632953295453e-12
"USP17L26",7.12663673656156,7.67018377503459,7.67018377503459,NA,NA,NA,5.14255305006373e-13,9.10667361386527e-12
"MIR3667HG",7.12384052166187,3.61914144677195,3.61914144677195,NA,NA,NA,5.24802423740311e-13,9.28744340979705e-12
"AGER",7.11826921646515,1.10471699035569,0.833428256683407,1.45713549729902,2.1118940770428,0.0164101303975469,5.46451772720502e-13,9.65186738470545e-12
"BASP1-AS1",7.11383108611663,4.7161280394534,4.7161280394534,NA,NA,NA,5.64326363416967e-13,9.94834023539756e-12
"LOC105377544",7.11231949884833,4.01462534887495,4.01462534887495,NA,NA,NA,5.70543612354868e-13,1.00385627877082e-11
"LOC107984701",7.11194412779023,4.37562231039881,4.37562231039881,NA,NA,NA,5.72097924589343e-13,1.00594497073973e-11
"GSTA7P",7.11182830569583,2.78080899818392,5.40071730639422,NA,NA,0.160900689973613,5.72542013799193e-13,1.00608008133604e-11
"KRT86",7.10795087768351,1.17652449876656,3.71498666372528,0.273356102234825,0.541899505719898,0.175855723386225,5.88862292261183e-13,1.03343257504773e-11
"PRICKLE2-AS3",7.10365173807222,2.59153006790963,2.59153006790963,NA,NA,NA,6.07514039074886e-13,1.06548316904331e-11
"DEFB103B",7.09883770823983,2.89959023758969,5.64494511046927,NA,NA,0.154235364710105,6.29052365752614e-13,1.10114310286216e-11
"PPIAL4H",7.09864930375472,1.78907192952987,3.49973856483926,0.676975727765152,1.19050149598521,NA,6.29940544172314e-13,1.10199369141766e-11
"LOC101929259",7.09565372301189,4.21387322343163,4.21387322343163,NA,NA,NA,6.43707309677666e-13,1.12535812052455e-11
"SNORA2C",7.08785947928502,1.0801589472391,-1.0801589472391,NA,NA,NA,6.81010803305071e-13,1.1860324829334e-11
"DEFB103A",7.08460245890122,5.4974833879428,5.4974833879428,NA,NA,NA,6.97220059464598e-13,1.21195073153761e-11
"FOXN3-AS2",7.08036633507092,1.9883988260121,1.9883988260121,NA,NA,NA,7.18869408444789e-13,1.24799920433111e-11
"LINC00320",7.07941229152147,2.46159813527377,4.8124468025693,NA,NA,0.110749467978243,7.23865412055602e-13,1.25508183311793e-11
"LOC105376818",7.07832662796461,3.33097227084519,3.33097227084519,NA,NA,NA,7.2952754948119e-13,1.2640991282756e-11
"MIR1291",7.07788434088026,1.07985513541593,-1.07985513541593,NA,NA,NA,7.31859017832903e-13,1.26733740793504e-11
"CDC14C",7.0776593205315,2.92679732776549,5.70422641980835,NA,NA,0.149368235722628,7.33080263159991e-13,1.2678493566457e-11
"DNASE1L2",7.07440924017501,1.49168739393798,3.68966531884642,0.0562352598149299,0.729161603152579,NA,7.50399742344143e-13,1.29698428653109e-11
"CATIP-AS2",7.07374003810563,3.55003830023418,3.55003830023418,NA,NA,NA,7.54063478325406e-13,1.30167416438088e-11
"MAP3K2-DT",7.07209556507462,2.83809075415332,2.83809075415332,NA,NA,NA,7.6305628482487e-13,1.31553976858259e-11
"LOC105371356",7.07070964638808,3.82139165284453,3.82139165284453,NA,NA,NA,7.70716823694784e-13,1.32791115629677e-11
"CARMIL2",7.06108835527893,1.07647178783065,2.25202443125074,0.578306160563321,0.399084771677904,NA,8.26005930321116e-13,1.41960053081223e-11
"LOC105378071",7.0579689976179,4.80885780106569,4.80885780106569,NA,NA,NA,8.44768699437282e-13,1.45002747625842e-11
"LOC105377094",7.05738564704854,4.74923590580528,4.74923590580528,NA,NA,NA,8.48321413116082e-13,1.45521384547997e-11
"OR4C3",7.05550437095986,2.60846999206736,5.38137008461042,NA,NA,-0.1644301004757,1.71973546514437e-12,2.83466624955656e-11
"TTLL9",7.05078168607909,1.13080021405937,6.93206200239331,-1.68388703732043,-0.389004442950787,-0.335969665884622,1.77924341926428e-12,2.92746987812281e-11
"107987206",7.04452473956277,1.23273172265922,-1.23273172265922,NA,NA,NA,9.30477916938344e-13,1.58818956601408e-11
"SLC25A51P4",7.04384514905835,5.55495996818142,5.55495996818142,NA,NA,NA,9.35029831339307e-13,1.59496526958532e-11
"LOC286177",7.04278481167429,1.93352601186707,3.43017124882693,NA,NA,0.436880774907213,9.42135258696908e-13,1.60508677935335e-11
"PCDHB19P",7.04057974942495,1.54084958137943,2.83811095460082,NA,NA,0.243588208158049,9.5723429183181e-13,1.62878468476599e-11
"USP17L25",7.03621583860193,7.60450233727056,7.60450233727056,NA,NA,NA,9.87654402706539e-13,1.67742048122416e-11
"NANOS1",7.0334606510383,1.46699599240234,3.47903195714509,0.610940906039181,0.311015114022759,NA,1.00741637254487e-12,1.70992388636101e-11
"CHD1-DT",7.03207684365113,3.7448512686093,3.7448512686093,NA,NA,NA,1.01740837976649e-12,1.72581440022929e-11
"RIMBP3B",7.02973130463236,1.73700675265436,3.93005001267742,1.01097624195791,0.269994003327737,NA,1.03461683664818e-12,1.75391882673125e-11
"NAT8B",7.02604126886584,1.54302341396625,3.38787430854407,NA,NA,-0.301827480611565,2.12474482452762e-12,3.45444418207325e-11
"SNORA16A",7.02545965394993,1.33790454884903,-1.33790454884903,NA,NA,NA,1.06681330436231e-12,1.80514826887002e-11
"PRAMEF34P",7.02395653612547,4.35228900415482,4.35228900415482,NA,NA,NA,1.07835962381841e-12,1.82243441668757e-11
"NOTCH2NLR",7.02168874561746,1.42430242772085,1.42430242772085,NA,NA,NA,1.09601216990995e-12,1.84998480558738e-11
"OR4D2",7.01993786248575,3.11129231861172,6.00986092676145,NA,NA,0.21272371046199,1.10988995771777e-12,1.86995297611798e-11
"USP17L24",7.0189836724695,7.59266524649247,7.59266524649247,NA,NA,NA,1.11743947428522e-12,1.88151532870581e-11
"CAMTA2-AS1",7.01717641991515,1.05856110661993,1.05856110661993,NA,NA,NA,1.13198339590781e-12,1.90366391227099e-11
"OR6C1",7.01304871337132,2.02641043230596,3.78860827806704,NA,NA,0.264212586544885,1.16595622046134e-12,1.95959329199622e-11
"ITPK1-AS1",7.00822085390411,1.97518898981406,3.76135854560874,NA,NA,0.18901943401939,1.20681242776755e-12,2.02577368006691e-11
"RPL21P44",7.00553454937188,1.00459304211799,2.22907104876308,NA,NA,-0.219884964527107,2.46047626717427e-12,3.96265416456433e-11
"KRT31",6.99087573195972,2.79239240437878,5.70645894409068,NA,NA,-0.121674135333121,2.73181477439266e-12,4.3841866282652e-11
