"Gene_symbol","ng","metaFIN_pval","metaFIN_padj"
"DUT",-1.6733121094035,0.0942658698145673,0.173095616567469
"GSKIP",-2.68751087823819,0.00719867574525934,0.0185922241954728
"PLCE1",0.95067961810086,0.34176703783036,0.504891021364957
"RAB2A",5.7643304771292,8.19826340148211e-09,7.54421988188117e-08
"RDH10",6.38090702160292,8.80210349052390e-11,1.12679264076123e-09
"SLURP2",0.310835274282801,0.755925852067205,0.935981410955077
"SNAPIN",7.49629845468288,3.28626015289046e-14,6.74360276317859e-13
"PRAMEF4",0.712867539763934,0.237963863590102,0.375562855343406
"TNPO1",1.99539011106667,0.0460003486399645,0.0935059398227964
"HDAC6",-2.91541685523612,0.00355213740634519,0.0100030496426715
"ZSCAN21",2.30723278474245,0.0105209231677539,0.0258633067283397
"PTTG1",-5.20500871235418,1.93987504948367e-07,1.37072161415025e-06
"TASP1",3.12381746412121,0.000892605838568428,0.00291766339906718
"MS4A15",6.72788548918785,8.60733706531391e-12,1.28151086361019e-10
"GLTP",-2.35222615417451,0.0186614250519381,0.0427735725650807
"KDM4A-AS1",3.70143562162299,0.00010719152671157,0.000432986121242031
"ABCA6",-4.34162192195411,1.41434758653691e-05,6.93255540046139e-05
"LOC105373080",3.70077058072137,0.000107472872208914,0.000433866686437251
"COL4A4",0.496358304363854,0.619641637258152,0.80454441692436
"GALNT13",1.53725102453411,0.124231849657741,0.218476630875203
"BRD8",2.91501684329212,0.003556693467484,0.0100127143509111
"TRPV6",2.13392356607046,0.0328490380565711,0.0699929530652381
"TNC",-1.97415602773378,0.0483640042141749,0.0975864988913103
"YY1AP1",-2.18269226808299,0.0290584797098408,0.0629694480180659
"U2SURP",4.80505694337607,7.7353733785035e-07,4.88557232905957e-06
"102724770",3.69520083236387,0.000109856524437291,0.000442576395141114
"HNF1B",1.53030014832995,0.125942451596283,0.22103382167591
"BLOC1S1-RDH5",3.69389720602865,0.000110421553157769,0.000444656541049108
"TTYH3",-1.71349770248273,0.0866210156753482,0.160869278315108
"RNF139",-1.97519422316889,0.0482461112442307,0.0973844840506706
"TPPP",3.69186367928414,0.000111308391593234,0.00044803017744588
"TTLL3",6.44644863536067,1.14501297332481e-10,1.4421899036429e-09
"THSD7A",1.98931718816094,0.0466662036732695,0.0946557566732724
"ZNF45",3.41120793827396,0.000646757480575522,0.00218793790817071
"ACAN",-2.26871607731138,0.0232855972740977,0.0518674841164061
"TINCR",6.32525201258923,1.26409771539215e-10,1.58272197957806e-09
"CKMT1A",-0.127366347370735,0.898650450187535,1
"ZCCHC10",-4.54499530458808,5.49364787283402e-06,2.93369363501536e-05
"CADPS2",-2.17377026023656,0.0297223930589048,0.0641642992788571
"INTS8",0.833075447635901,0.404802179631802,0.578213447573555
"TMEM208",-2.45680156287996,0.0140180094291709,0.0333150404401691
"SFXN4",0.862067850121974,0.388650181810843,0.559253688975105
"GAGE12E",2.17566061231475,0.0295806474500959,0.0639036224978612
"ZHX2",1.30276736214898,0.192654196532369,0.315768919109983
"FAM27B",3.68431884560536,0.000114657523244577,0.00045968723097983
"NMRK1",-2.97167098073574,0.00296183902965352,0.00851054963471348
"RPS5",5.00893803992546,2.73655940019601e-07,1.88361921528567e-06
"TPST1",-6.40082110258217,1.54543489117032e-10,1.91138550084022e-09
"STK10",-6.22505914488247,4.81374273775259e-10,5.44252919111565e-09
"SMCHD1",-2.63159735255182,0.00849845152790629,0.0215111410521106
"STMN3",3.88160737048841,5.18841591681252e-05,0.000224367251840693
"SLC17A8",1.80255853604076,0.0714575738568732,0.136635739220286
"SFR1",-5.06703751708869,4.04054670166687e-07,2.68993382483995e-06
"HINT1",-5.91140293130178,3.39206129851277e-09,3.32827791091538e-08
"LRRFIP2",-0.825768783906764,0.408935265045139,0.583144114617228
"FAM193A",4.65018550529921,1.65818299302511e-06,9.83245088613052e-06
"FARS2",-1.79508107310368,0.0726407838357583,0.13857898838305
"LGALS17A",3.67657984851948,0.00011819094401655,0.000472953682637069
"PPP2R2D",6.98864595923191,1.38777878078145e-12,2.31818290850657e-11
"ZNF783",-4.30769212868716,1.64966784086396e-05,7.9803373654367e-05
"BIN3",0.368047967540478,0.712837467666153,0.895460009527176
"LOC107987401",3.6760863374067,0.000118419698600825,0.000473733033974323
"CLEC2B",1.32884416156356,0.18389938907028,0.303708931973735
"KCTD20",1.19476021562698,0.23218072836354,0.368302898292945
"KDM6B",3.6379447889335,0.000274822317251955,0.0010128827365959
"MTHFD1L",-2.33010459798768,0.019800623477537,0.0450230810231678
"PCED1B",4.84514726205996,6.3258901217278e-07,4.05754530285022e-06
"LCLAT1",-4.2809905291295,1.86063277343163e-05,8.89409087910651e-05
"ZNF792",5.48653156904981,2.04951098314865e-08,1.746387352515e-07
"PPP3CB-AS1",3.67144567822032,0.000120591172256934,0.000481854603847537
"DNAJC24",-3.57345229932511,0.000352305445905587,0.00126708778923245
"NUP58",5.86181432625118,2.28918406453005e-09,2.3081412384174e-08
"HMGN3",5.21066961090383,1.88160271363813e-07,1.33263977094407e-06
"HSDL1",-5.66634114540609,1.45878946700151e-08,1.27556774492519e-07
"CRYBG1",2.11090067008811,0.0347808504851541,0.073503155059847
"TSPAN7",2.48155057904743,0.0130812144061012,0.0313279017969353
"OR5AC2",0.374485037635903,0.708043486375554,0.890908107167845
"ERI1",-1.65717583969274,0.0974839296772756,0.178168807359328
"LOC105369389",3.66714553388204,0.000122636605896176,0.000488886760553804
"GPD1L",3.22542472915203,0.00125785907153819,0.00397635001901555
"TOX4",4.79715069130747,1.60938527526966e-06,9.56587320807384e-06
"IFI27L2",-3.73171308439453,0.000190182041656772,0.000726238783271157
"TMEM254-AS1",3.66395077666464,0.000124177266814129,0.000494596717704722
"SNORA47",3.66360280622841,0.000124346166361256,0.000495197445481406
"TNFRSF17",0.993710351456928,0.160181950856869,0.270990966910952
"PPRC1",0.959734595793416,0.337188806883581,0.49939381329814
"ALDH3B2",0.802921308813844,0.42202021885002,0.597480304671643
"NLRX1",0.183817568142839,0.854156573591702,1
"MFAP3",1.75126988668462,0.0798994322501902,0.150219267482943
"ARRDC2",2.2689678046276,0.0232702837984065,0.0518410526679145
"ZNF35",-0.211924899763807,0.832165624573049,1
"GSC",0.638212445767459,0.523335396632029,0.70648860152439
"RYR2",-4.87677352015626,1.07835125406908e-06,6.64300260967447e-06
"RPS23",-1.13223238111522,0.257536749820148,0.400296128302012
"CNP",-3.2704824350052,0.00107364209628491,0.00344488466007556
"TMSB10",3.89552185547338,4.89937627354831e-05,0.000213112754864808
"DOK2",-3.26987012045188,0.0010759687439974,0.00345124539310025
"GSTT2",-1.00010113112569,0.317261568794163,0.475328448297299
"PHETA2",5.64787735820847,8.12204947742146e-09,7.48162560302491e-08
"DEFA4",1.2849538511194,0.198808411088538,0.323941061797355
"RNF19A",6.10898574487118,5.01331420821316e-10,5.63718202332442e-09
"COA7",-3.62252145164282,0.000291745258111709,0.00106964150775833
"OXR1",-5.18494113495631,2.16083103632414e-07,1.51551372862519e-06
"APOC1",-7.80313562278858,5.99520433297585e-15,1.35175821153805e-13
"GALR1",2.97467550429006,0.00293298625064131,0.00843805921066375
"FRS3",0.561342996595384,0.574563735690243,0.759587565835064
"SERTM2",7.26445464142577,1.87294624254264e-13,3.50953230605031e-12
"PIEZO1",-2.1652228500249,0.0303706232693746,0.0653818628062851
"TNPO2",3.942054467065,8.07866240133404e-05,0.000335478181725854
"VCP",5.42093418195142,2.96441937663872e-08,2.45868207154156e-07
"LINC00578",3.65099448418072,0.000130613425398218,0.000517897639135069
"NAALAD2",3.34154221576937,0.000416571729125681,0.00147308409957377
"RILP",-5.68951372679129,1.27401649230308e-08,1.12731530383213e-07
"PLPPR4",2.12480359839484,0.033603004454037,0.0713718643990031
"LOC101060224",3.64950629135157,0.000131372402594754,0.000520605666003657
"COL6A1",1.71958924538764,0.0427535662267964,0.0877789063016628
"CCDC91",-1.32858351834154,0.183985412605317,0.303828014804814
"SH2D4A",3.73236120569771,0.000189693223085152,0.00072457415594224
"ZNF835",2.08329145138112,0.0372246654855266,0.0778331331839415
"METTL6",0.449376478714418,0.653160096097201,0.838094652579991
"GAGE12D",3.64504652331387,0.000133671717245876,0.000529181603172076
"FAM74A7",3.64462919948733,0.000133888795476822,0.000529887828963816
"DDR1",0.774642670910149,0.438550835557772,0.616170896507598
"C16orf74",-2.62102031001876,0.00876670390196543,0.022102324074576
"MIB1",5.81209011434926,6.16976114642398e-09,5.78639529634663e-08
"BSND",4.02232895797087,5.76254988768898e-05,0.000246741253787496
"LOC105377388",3.64028729217456,0.000136167003251697,0.000538204451605864
"COX7A2",2.93661527531554,0.00331815471405439,0.00942172972548922
"CTPS2",1.06626131519922,0.286305531634397,0.436419988822853
"ITGB3BP",-0.768635467752195,0.442109744026267,0.620293671861411
"TRIM58",4.99088961371313,3.00509196082821e-07,2.05042326941193e-06
"UGCG",7.02443276311305,1.07469588783715e-12,1.81736381773449e-11
"STAG2",-0.0965901985009707,0.923051840560873,1
"TPD52L2",0.197724359459334,0.843260729867761,1
"LENG9",5.25328146656104,7.47064664574637e-08,5.72310863703081e-07
"STK38L",7.73316647445092,5.21804821573824e-15,1.1833479376668e-13
"TTL",0.093507020863135,0.925500772292334,1
"ZNF112",4.07327181470948,2.31786342417273e-05,0.00010839513230661
"P2RX4",-0.852683036381868,0.393835100570107,0.565230122596296
"PCSK9",2.43227034819877,0.0150045032270067,0.0353286090162312
"NPAP1L",3.63203103845886,0.000140599644652628,0.000554045924231695
"ZNF143",5.57570028290214,1.23268037999225e-08,1.09427346111107e-07
"CADM3",1.06923608416057,0.284963302946763,0.434785278987834
"SDF2",-4.25967787754656,2.0472172425956e-05,9.69129365144401e-05
"TMSB4Y",-3.53132246987678,0.000413487320563233,0.00146299375720897
"MED17",-0.22270474404618,0.823765308872296,0.998674630993342
"CCL2",5.9595734059161,1.26448618242847e-09,1.32412720447775e-08
"SDHAP4",3.6265062916731,0.000143640911392739,0.000564811650294833
"SEMA3C",-4.24139638702599,2.22133431615479e-05,0.000104290408896419
"DYRK4",-4.76972343577276,1.84479019793571e-06,1.08311246190417e-05
"NEB",1.21301846442236,0.225122761122494,0.358915092879632
"ZGPAT",7.0455504066879,9.23594534185668e-13,1.57742345785638e-11
"LOC100129931",3.87474746774869,5.33676641097935e-05,0.000230164854894174
"PDCD2L",-4.59371732651424,4.35419102595702e-06,2.3780514983272e-05
"MRGBP",3.6220312680924,0.000146149389903427,0.000573687138043328
"TRPV2",0.941642300946458,0.346375804859507,0.510186847364169
"NQO2",-2.66614552741863,0.00767264718295091,0.0196441279978449
"RBM4B",5.44823348043339,2.54362749751991e-08,2.1355401561311e-07
"NAA20",-1.1086968427713,0.267560984387821,0.412785558782697
"PDGFRA",3.26849244924015,0.00108122062396632,0.00346473727846032
"PPP6R1",2.01861448895448,0.0435273039037447,0.089187022471435
"TAF13",-2.87875494799103,0.0039924843001764,0.0110724951815481
"RETREG1",2.10907947302768,0.0174688611779903,0.0403303094531471
"ENPP1",-1.77089207424734,0.0765786505946133,0.144930717308424
"PRAMEF11",3.78511731306686,7.68180432682009e-05,0.000320504157071636
"SUCO",-2.38773985387163,0.0169523367933491,0.0392569117881486
"LOC101927898",3.61274813036814,0.000151484479234743,0.000592441700981081
"BMS1P4",3.61266628657924,0.000151532316382097,0.000592524665613409
"ZFP37",0.959498829455312,0.337307509073588,0.499461608079074
"SCGB1D2",1.35399541383082,0.0878689204384137,0.162855630566967
"GGNBP2",-2.89293174155235,0.00381664231886858,0.010654938991685
"NKG7",0.496384589848411,0.619623095354938,0.80454441692436
"PRR22",1.32251258233444,0.185997522335154,0.306527228801752
"SKIL",-4.91812888326813,8.73753793539933e-07,5.45623094917403e-06
"PPP1R37",-4.63218025127381,3.61834906814629e-06,2.00779162896228e-05
"DNAJC8",8.37092729074877,0,0
"POLR1G",3.61016366061474,0.000153001932759578,0.00059792980712534
"PPIEL",2.77684317560323,0.00274448279512418,0.00795441241773455
"ZNF709",2.30637119872343,0.021089899883171,0.0475599116973551
"LINC00842",3.60843933454558,0.000154022262525699,0.000601402491717721
"SLC14A2",1.2678281473916,0.204859328031085,0.332078182923762
"POTEE",-0.854364855000662,0.392902862659954,0.564217325709988
"CHMP4A",-4.13278426178926,3.58395097759256e-05,0.000160796490388386
"FAM224B",3.60639968865182,0.000155237400067065,0.000605715507027098
"TDRD3",-0.764319719394907,0.444676736878942,0.623084200644397
"SRCAP",-1.70365867422542,0.0884448729275511,0.16382334644018
"RNASE7",2.55702539650353,0.0105571509603481,0.0259477077479578
"ST7",5.78291067059323,7.34190552797997e-09,6.80878476435381e-08
"GPALPP1",-3.72596233376972,0.000194571460196524,0.000740523083090273
"ADD1",9.32313450912107,0,0
"RAP2A",3.44782071890156,0.000282564509278327,0.00103945947786757
"NBPF8",3.60203853900344,0.000157865771010512,0.000615094978926609
"RNASE1",-1.38608712545845,0.165720301144302,0.278710028230595
"MAP4K5",5.50581340476419,1.83733795955376e-08,1.57638187917242e-07
"KANSL1-AS1",3.60174994731019,0.000158041160399303,0.000615690783438409
"SENP7",5.56492620234324,1.31131687730601e-08,1.1569126374561e-07
"GSTP1",-2.55204094906864,0.0107093931084299,0.0262794539775561
"LOC107987100",3.60062202680146,0.000158728396623564,0.000618024550552712
"FADS1",-0.444964556128916,0.656345368517205,0.841262805138999
"MKLN1-AS",3.60051689020331,0.000158792598149438,0.000618090824993442
"PNMA2",-0.768719430929111,0.442059887247555,0.620282121980849
"AHCYL2",0.715841556702313,0.474089188978819,0.654521661647672
"NSMAF",7.11615350718984,5.54889467707653e-13,9.78827879449528e-12
"COG3",-3.77987848225477,0.000156904917171463,0.000611699189684394
"PTAR1",-0.718927886917934,0.472185352998618,0.652386410399291
"ZNF878",5.53446792096457,3.12174557315359e-08,2.57513459730631e-07
"UPK3BL2",3.5982306331806,0.000160194724076024,0.000622752159225581
"YWHAH-AS1",3.59703450808111,0.000160932898341182,0.000625266877046756
"RRP1",-2.88109091726228,0.00396301307274038,0.011003196076346
"NAPSB",3.59450064941277,0.000162507167287052,0.000630935919476867
"CCDC183",1.06165252492579,0.288393459264086,0.4391628024758
"PNRC2",4.74970162141683,1.01858500378693e-06,6.30174710450384e-06
"CLCA3P",3.00357217883624,0.00133415123636171,0.00419181491281341
"C4orf3",0.498980278963029,0.617793277243002,0.802981773026144
"AKIRIN1",-6.72005672454121,1.81654691289168e-11,2.57579206411323e-10
"LSM6",-0.767083248070473,0.443032021243318,0.621224457284164
"NPHP3-ACAD11",3.08515203346652,0.00101724064015696,0.00328275501673929
"ZC3H7B",5.12384878773052,2.99361092803707e-07,2.04360755977014e-06
"ACBD6",-5.44473436544522,5.18827518725118e-08,4.09959038808036e-07
"QSER1",-0.893083325132219,0.371812551998653,0.540275015223206
"NUBP1",-4.08531207068518,4.40176152642913e-05,0.000193588468480536
"UBE2S",-4.70103257302077,2.58849215972745e-06,1.47671267629599e-05
"MYG1",3.5896967180558,0.000165531457217094,0.000641677411979948
"ADAMTS12",0.163396997491852,0.870205866769929,1
"WEE2",2.1037409449896,0.0354010507097189,0.0745779594119308
"TXNDC17",-1.22703635824108,0.219808925851305,0.351589042079553
"ADAMTSL4",2.64716431336814,0.0081169902489695,0.0206524517386941
"MYLK3",2.82692546005377,0.00469972661847184,0.0127981123969221
"NFE2L2",-2.28558353028889,0.0222786345927293,0.0498874607379286
"INPP5F",1.26856791981208,0.204595212101488,0.331689302610976
"KNTC1",1.82000735873628,0.068757884262743,0.132258267053633
"KCNQ2",0.274693249910764,0.783551917536983,0.961582438781779
"SACS",-0.383074711667562,0.701664369255778,0.885117437756691
"HLA-DOA",2.94884963268774,0.00318959124306528,0.00909966950195957
"MIR1248",3.58491070294048,0.000168596778127417,0.000651991634218038
"CHFR",-2.33864353108391,0.0193538899075087,0.0441355043716143
"CENPI",6.03107099042352,8.14383116498618e-10,8.81470781370195e-09
"FSD1L",3.8792720926378,5.23847553950407e-05,0.000226246314685029
"ANKRD36",-5.298048701729,1.17046751624272e-07,8.64284571629903e-07
"EIF2B2",-0.106044489809807,0.915547053405203,1
"NOPCHAP1",3.57967074367486,0.000172013701660312,0.000664642504511177
"SNORA81",2.92016527539591,0.00174922896870477,0.00532919568479396
"MEMO1",-1.4768750977743,0.13970912127411,0.241426315353829
"POMT2",2.43370372699509,0.0149452224056279,0.0352162710994475
"FRK",3.57840859270904,0.000172846363592938,0.000667765636811244
"CACNG4",2.59509673948697,0.00472821493040743,0.0128680158969314
"PAK1",-2.1401592581786,0.0323418984704666,0.0690358663392889
"FLT3",1.12584645381435,0.260230517454266,0.403498699663777
"AP1S2",0.340608744667073,0.733398145415895,0.914494410271663
"NUDT12",-5.25663786070984,1.46712807014282e-07,1.06356108710142e-06
"DTWD1",-4.79640966454568,1.61534754439252e-06,9.59506634402279e-06
"HYPK",5.56632485231888,2.60168027121921e-08,2.17760559211886e-07
"LOC105375724",3.57477815522589,0.000175262491692529,0.000675860917781087
"CEBPZOS",-1.40176966047706,0.160984041107028,0.27204723990667
"CALM1",-2.02748853785796,0.0426124754869892,0.0875351504173717
"ANKMY2",1.23692998339164,0.216113077516193,0.346834326133454
"CDIN1",3.57247800717976,0.000176809594457539,0.000681251594959814
"MRPS31",2.32117489387952,0.0101387033004646,0.0250518424205131
"MRPL15",-4.38807395218214,1.14358893736899e-05,5.72421321747185e-05
"SRSF1",-2.290084514922,0.022016417850236,0.0493895304347545
"LOC440700",1.97361901818916,0.0484250795779801,0.0976881483828252
"CTR9",1.54488254411715,0.122374676449242,0.215827867207042
"CRTAC1",5.24219023399208,7.93408222454772e-08,6.05480718735487e-07
"MATCAP2",3.56657894645364,0.000180835943965896,0.000694908217835
"SLC9A9",-3.73318360698323,0.000189074660837285,0.000722412877773699
"LOC112268245",3.56519064693257,0.000181795898003712,0.000698107460865108
"ZKSCAN4",-2.92688491570525,0.00342375545967499,0.00967944074487063
"GOLGA1",3.04078386207307,0.00117981574831005,0.00375171821531676
"ST7-OT3",3.5638762955206,0.000182709108816126,0.000700959205513137
"TMEM43",-0.845418718828575,0.397877096829923,0.570015849160953
"SLC18A2",-3.69464927244577,0.000220190508209539,0.000827073681983661
"IGFBP6",0.342698924956962,0.731824971563941,0.913073056246034
"LRRTM2",0.949338947495185,0.171224125418087,0.286244273865167
"ANGPT2",-1.81492721786467,0.0695350951477567,0.133472108434192
"EDEM3",0.387204203807904,0.698605038232442,0.88279801680415
"UPF3B",-5.51594472790393,3.46911284143658e-08,2.83099035719855e-07
"101929356",3.5589045306773,0.000186202429670712,0.000713328983474921
"RBBP8",-0.337959971924337,0.735393352541996,0.916204103443181
"POLR2J",5.12921080939451,2.90959370596866e-07,1.99022021410765e-06
"ATOX1",-5.75819663221786,8.50172887645329e-09,7.79989492868177e-08
"LOC107987097",3.55674125302953,0.000187741828015953,0.000718522964305256
"RIC1",-1.32313655331197,0.185789970711414,0.306277304587748
"RECQL5",1.90880710992391,0.056286979342175,0.111356224137949
"THADA",0.843424987007223,0.398990802210512,0.571342482178505
"FUOM",-8.22508294166417,2.22044604925031e-16,5.91722952521521e-15
"SDAD1-AS1",3.55540424421337,0.000188699189539343,0.000721380728081259
"FAU",1.89199803922555,0.0584912420539636,0.115079544388705
"CENATAC",3.55490168438381,0.000189060224668802,0.000722412877773699
"WRN",-4.83796326819185,1.31176375317565e-06,7.94687483817936e-06
"NSMF",-0.566202872626825,0.571255877376676,0.755987238948622
"ZMYM2",4.22239891004919,1.20857909886585e-05,6.02859148095956e-05
"LOC102724250",3.55260122593415,0.000190721113727532,0.000727992881505607
"GPC6",-0.0773553678536127,0.530829577181909,0.714773962491934
"GALK2",-0.872488713762662,0.382941822577528,0.552770437440126
"NDUFAF7",4.00759442198545,3.06701704189116e-05,0.000139546473779453
"LOC105371114",3.5504620590121,0.000192277780608707,0.000733423809492556
"101927012",3.55005808467227,0.000192573081526426,0.000734447942143455
"P3R3URF-PIK3R3",3.54909201204307,0.000193280989922884,0.000736840066648678
"CDK18",-1.35603029641553,0.175089528741233,0.291700949687875
"PIK3R3",6.30707758375796,2.84353207646859e-10,3.36204407573833e-09
"LOC105374426",3.54818330886634,0.000193949078673317,0.000738667455895386
"ZBTB37",-0.00506015879754285,0.995962594650004,1
"PIGY",0.435667431955569,0.663078038412308,0.847881948389898
"PYURF",3.5466794556684,0.000195059471382097,0.000742071131580692
"USP14",1.06864582499995,0.285229291417026,0.435095349659584
"CHIT1",-0.805930078506759,0.420283166853915,0.59563560200104
"KASH5",3.54516750538044,0.000196181829104747,0.000745657945927759
"CRTC2",-1.59274031528634,0.111218459406196,0.199152212264379
"SUZ12",4.00375587983657,3.11723497052885e-05,0.000141596173134866
"LRRC71",-0.560736649225146,0.574977079136122,0.75995064808868
"MAP3K14-AS1",3.54464378989521,0.000196572001009088,0.000746771474701226
"ORM1",1.50319687415092,0.132788283371519,0.231216870460991
"TCEANC2",-0.442633756113427,0.658030664461577,0.842873351190259
"LOC105370204",3.54294263846384,0.000197844379913548,0.000750893154299202
"AZGP1P1",3.54249429693699,0.000198180996666131,0.000751962382779592
"USP24",-5.45528845606582,4.88934086551041e-08,3.88579904295496e-07
"MT2A",1.37181956500858,0.17011961501295,0.284710541467393
"IER3IP1",1.8974095653225,0.0577739041684471,0.113880853697986
"MRPS23",0.568680888600471,0.569572719766265,0.754299751425932
"TMEM141",-2.46159906006404,0.0138319195007499,0.0329299934581597
"C6orf120",-1.0540641374695,0.291853553834082,0.443322878141651
"AGAP11",0.504887136262228,0.613638109634308,0.798604086148782
"GFOD3P",3.53577033660189,0.000203294000143628,0.000769976376874697
"RFC2",1.44352752011303,0.148871925848533,0.254514878221452
"UNC119B",2.70686147646943,0.00679225923578275,0.0176825944848682
"MS4A10",1.15624598570943,0.123790277505073,0.217861663385036
"PTK2",1.97381754563192,0.048402493039978,0.0976497751550333
"DDX55",5.22888516213733,8.52676234064376e-08,6.4688633154787e-07
"ZFTA",3.53435251262222,0.000204387749268342,0.00077337049602296
"BHLHE41",7.9185062796895,1.22124532708767e-15,3.00593133293502e-14
"PNP",6.25299157341873,2.01331951110717e-10,2.44372565382281e-09
"TRIP10",-3.21862477630176,0.00128806916006186,0.0040620069805335
"EPN2",1.05494626005965,0.291449903464548,0.442869187299885
"MAP3K8",-2.42084683175622,0.0154844001255119,0.0362963242438948
"112268457",3.53280283824704,0.000205589497227154,0.000777416555823278
"MSH6",-5.98198447178084,2.20435292241916e-09,2.22506441818986e-08
"ARMCX5-GPRASP2",3.53143389962232,0.000206656574370356,0.000781200062767478
"PPCS",5.62677629735384,9.18042941666641e-09,8.35263579772755e-08
"ABCA9",5.95259105296314,1.31965105509835e-09,1.37616447104755e-08
"ZNG1F",3.52875261089473,0.000208761622920717,0.000788070092312669
"SUCLG1",-4.48729520654553,7.21330939112974e-06,3.77547976251432e-05
"VAT1",-3.63966127491155,0.000272996914147949,0.00100764624940489
"FDX1",1.56558864087812,0.0587224754822472,0.115468146413735
"SMYD2",-0.605564154203629,0.5448042114967,0.729396509332034
"NUDT1",8.62409998639243,0,0
"COG8",-4.46353802928697,8.06172820255746e-06,4.17961854861964e-05
"CEP295",-1.45002237161588,0.147052280746333,0.251885908100195
"KRT14",-1.35669612399234,0.174877784565616,0.291478181671621
"CHDH",1.29843932210014,0.194136414296263,0.317742088041948
"NDFIP1",-1.81008416021118,0.0702827369513592,0.134727841213525
"ATOSA",3.52116669243202,0.000214826216701991,0.000808512736165825
"SLC25A29",1.55507606642888,0.119927954260054,0.212250552810529
"SMG5",-1.5930134216437,0.111157180136994,0.199089350117002
"RBPMS2",-4.07922447204778,4.5186189830293e-05,0.000198282183309447
"PLA2G4E",2.94675817544126,0.00160562113048301,0.00493669931196209
"NSUN6",3.89775674098169,4.85439343851368e-05,0.00021129028955844
"VKORC1",1.82044891464228,0.0686906691529221,0.13213825443749
"ASNS",-7.7627147667067,8.21565038222616e-15,1.82093642573694e-13
"SEC24D",-1.26862707153508,0.204574104260892,0.331689302610976
"CRADD",2.071406532362,0.0191604104772699,0.043763502169819
"ANAPC13",-2.73732859481054,0.0061940389026367,0.0163096593365756
"NSUN3",-3.47101754803262,0.000518490115153813,0.00179575096493188
"NEDD4",2.3743918637183,0.0175778841904533,0.0405478391207028
"EXOC1",-2.21295465016075,0.0269007723575592,0.0588991894769288
"CLEC18A",2.40020811271549,0.0163857530036742,0.0381156239734783
"ARSD",2.92126168166122,0.00174308438306048,0.00531224793346777
"CD207",0.0619394116431544,0.950611081782984,1
"ZC3H12D",-2.70825796521629,0.00676374265590907,0.017621752739765
"SMC4",-1.75970131940953,0.0784584619945676,0.147964554938277
"GRSF1",-4.52855194195073,5.93892830202947e-06,3.15426407200654e-05
"CT45A6",1.82059221519715,0.0686688670747859,0.13210559083664
"SMPDL3B",1.80266648062642,0.0714406093942772,0.136619093721628
"GOLGA4",-3.31899706088141,0.000903413802726405,0.00294947218754497
"AQP9",5.00663506912104,5.53897980148932e-07,3.58809060444076e-06
"LINC00311",1.63342509733947,0.0511898110925568,0.102503097352576
"LOC100335030",3.50467385344009,0.000228583482940636,0.000855704361185943
"NR2F1-AS1",3.50438687935353,0.000228829978051959,0.000856393066766859
"HEATR5B",-0.620955595729451,0.534628839793821,0.71879451639928
"ATP2B3",4.04132627083173,5.31497490290356e-05,0.000229333339840988
"ADGB",2.70248135499746,0.0068824044353184,0.0178891624998897
"LINC00304",1.37124168960382,0.170299626166211,0.284976987283815
"MRPS25",-3.05820893416771,0.00222664270187201,0.00659803967742386
"LEO1",-0.23293180888591,0.815814357795398,0.99100897178986
"SLC35A3",6.75505172716733,7.13917813754961e-12,1.07637746328108e-10
"RNF157-AS1",3.50195524776262,0.000230928594390667,0.000863775101492671
"CASTOR2",-0.397381624006912,0.691086064243585,0.875725182938758
"SLC41A2",-3.90343123325643,9.48385050985046e-05,0.00038787913711217
"H2AC8",3.5015278649035,0.000231299296983623,0.000864851756521459
"RSF1",-5.97181274850885,2.34631736262259e-09,2.3614020627864e-08
"CENPW",-0.296886391446446,0.766553246072247,0.945891003835377
"DARS2",-3.10598317519505,0.00189647505913237,0.00572369001266183
"C1orf54",-1.56097769524738,0.118529013679581,0.210168435582662
"NUTM2E",2.42511301192039,0.00765181098485113,0.0196017731372729
"KLK6",1.27326671095556,0.20292341513765,0.329329796072034
"QTRT2",5.00229409062459,2.83260391920059e-07,1.94435440657731e-06
"PPP3CA",-3.05063291212404,0.00228359582475313,0.00674855529871757
"MYO1E",-3.5385030055174,0.000402402700439897,0.00142795621483821
"EXOSC10",-0.728607250728899,0.46624194195204,0.646130008082565
"LINC00968",3.49487641795652,0.000237140651844325,0.00088459533731962
"ZNF714",3.45026095638674,0.000280022452613715,0.00103080020012802
"THEMIS2",4.38663418621213,5.75590785056868e-06,3.06359229777208e-05
"105378951",3.49434336108309,0.000237614693814003,0.000886242959432896
"TXNL4A",-5.08847677147423,3.60950982658537e-07,2.42716057190246e-06
"RPL35",-4.20452330526365,2.61632980906867e-05,0.00012088776373661
"CINP",0.0350789459301531,0.972016789792114,1
"SLTM",-5.04669866656897,4.49509455879848e-07,2.96488414998264e-06
"MIIP",3.51966066888302,0.000432099234576544,0.0015224898432443
"PROX1",-2.40595705612667,0.0161301606948785,0.0376045200908504
"ZNF131",0.294716584233403,0.768210393206281,0.94729581031176
"ZNF420",-2.81089584671422,0.00494037755840226,0.0133750017998251
"KLHL2",-2.94585004934056,0.00322068492546257,0.00917635606167936
"SMO",5.98342635666193,1.09245923418655e-09,1.15685816469039e-08
"MID2",-0.896926102388842,0.369758350607027,0.537750082523866
"ARHGAP18",-4.62113919958474,3.81638590174482e-06,2.11041364106378e-05
"FBLIM1",1.36563846333162,0.172052467725667,0.287436111315077
